Time(s),Position(V)
1212.270000,1.621920
1215.270000,1.592060
1218.271000,1.563127
1221.271000,1.530733
1224.271000,1.500719
1227.269000,1.474265
1230.269000,1.447933
1233.269000,1.421461
1236.269000,1.393616
1239.269000,1.368491
1242.268000,1.345245
1245.268000,1.320426
1248.268000,1.297846
1251.268000,1.278204
1254.268000,1.256115
1257.266000,1.234953
1260.266000,1.216202
1263.267000,1.197273
1266.267000,1.178277
1269.267000,1.159747
1272.267000,1.151585
1275.265000,1.135804
1278.265000,1.124804
1281.265000,1.110084
1284.266000,1.095368
1287.266000,1.085700
1290.264000,1.076419
1293.264000,1.066037
1296.264000,1.058300
1299.264000,1.047394
1302.264000,1.042635
1305.262000,1.035476
1308.263000,1.034011
1311.263000,1.033232
1314.263000,1.025128
1317.263000,1.037876
1320.261000,1.039518
1323.261000,1.023656
1326.261000,1.033837
1329.262000,1.049098
1332.262000,1.047622
1335.262000,1.041177
1338.260000,1.061013
1341.261000,1.069763
1344.259000,1.076015
1347.259000,1.079829
1350.260000,1.085152
1353.260000,1.096564
1356.260000,1.102228
1359.260000,1.115622
1362.258000,1.119184
1365.258000,1.138201
1368.258000,1.149841
1371.258000,1.161790
1374.259000,1.178899
1377.258000,1.164390
1380.258000,1.198626
1383.258000,1.217381
1386.256000,1.234994
1389.256000,1.251291
1392.256000,1.267663
1395.257000,1.285527
1398.257000,1.303442
1401.255000,1.325314
1404.255000,1.343345
1407.256000,1.364972
1410.254000,1.385767
1413.254000,1.410460
1416.255000,1.435324
1419.255000,1.462003
1422.255000,1.487893
1425.253000,1.512376
1428.253000,1.539249
1431.253000,1.565812
1434.253000,1.592355
1437.253000,1.619534
1440.252000,1.643959
1443.252000,1.670563
1446.252000,1.690382
1449.252000,1.700836
1452.252000,1.745423
1455.252000,1.772993
1458.250000,1.801120
1461.251000,1.829454
1464.251000,1.857272
1467.251000,1.886857
1470.251000,1.917759
1473.249000,1.947171
1476.249000,1.975995
1479.250000,2.005679
1482.249000,2.036087
1485.249000,2.064761
1488.249000,2.094558
1491.249000,2.122274
1494.249000,2.148857
1497.247000,2.174707
1500.247000,2.201195
1503.247000,2.224529
1506.248000,2.251086
1509.248000,2.277354
1512.246000,2.304988
1515.246000,2.330997
1518.246000,2.352896
1521.246000,2.374884
1524.246000,2.401070
1527.247000,2.422500
1530.245000,2.447684
1533.245000,2.463692
1536.245000,2.485346
1539.245000,2.501949
1542.245000,2.520983
1545.243000,2.540224
1548.245000,2.563024
1551.243000,2.581901
1554.243000,2.598671
1557.243000,2.618581
1560.243000,2.633641
1563.243000,2.651791
1566.242000,2.668200
1569.242000,2.684575
1572.243000,2.697850
1575.243000,2.715095
1578.241000,2.728013
1581.241000,2.743804
1584.241000,2.756008
1587.241000,2.764367
1590.241000,2.779481
1593.240000,2.787501
1596.240000,2.801520
1599.240000,2.816576
1602.240000,2.826098
1605.240000,2.831833
1608.238000,2.842140
1611.238000,2.854976
1614.239000,2.863084
1617.239000,2.871375
1620.238000,2.874724
1623.238000,2.874166
1626.238000,2.881757
1629.238000,2.884776
1632.236000,2.895093
1635.236000,2.890817
1638.237000,2.893448
1641.237000,2.891561
1644.237000,2.897072
1647.237000,2.889498
1650.235000,2.883586
1653.235000,2.890161
1656.235000,2.897748
1659.236000,2.880574
1662.236000,2.878888
1665.234000,2.869149
1668.234000,2.860317
1671.234000,2.856258
1674.234000,2.847957
1677.234000,2.835396
1680.233000,2.827828
1683.233000,2.818330
1686.233000,2.804399
1689.233000,2.790502
1692.233000,2.780610
1695.231000,2.767029
1698.231000,2.751504
1701.231000,2.736947
1704.231000,2.722265
1707.232000,2.708344
1710.232000,2.691744
1713.230000,2.675063
1716.230000,2.665779
1719.230000,2.645593
1722.230000,2.630432
1725.231000,2.616552
1728.229000,2.601173
1731.229000,2.583026
1734.229000,2.567810
1737.229000,2.548971
1740.229000,2.533445
1743.227000,2.513722
1746.228000,2.497962
1749.228000,2.478585
1752.228000,2.462934
1755.228000,2.446827
1758.228000,2.427056
1761.226000,2.409232
1764.226000,2.388227
1767.226000,2.370006
1770.227000,2.346866
1773.227000,2.328808
1776.225000,2.308013
1779.225000,2.287460
1782.225000,2.266564
1785.225000,2.246741
1788.225000,2.224291
1791.224000,2.204048
1794.224000,2.181285
1797.224000,2.161660
1800.224000,2.140297
1803.224000,2.117062
1806.224000,2.095826
1809.222000,2.072944
1812.223000,2.054162
1815.223000,2.029805
1818.223000,2.008657
1821.223000,1.983144
1824.221000,1.962818
1827.221000,1.940936
1830.221000,1.917660
1833.222000,1.896186
1836.222000,1.874980
1839.220000,1.853808
1842.220000,1.830855
1845.220000,1.811818
1848.220000,1.790071
1851.220000,1.770055
1854.220000,1.748867
1857.219000,1.758184
1860.219000,1.718683
1863.219000,1.698616
1866.219000,1.676455
1869.219000,1.659821
1872.217000,1.643276
1875.217000,1.625323
1878.218000,1.608411
1881.218000,1.591883
1884.218000,1.575297
1887.216000,1.560159
1890.216000,1.544824
1893.216000,1.527303
1896.216000,1.512672
1899.217000,1.498275
1902.217000,1.484732
1905.215000,1.476301
1908.215000,1.462503
1911.215000,1.448786
1914.215000,1.439692
1917.215000,1.427481
1920.213000,1.417365
1923.214000,1.408023
1926.214000,1.398124
1929.214000,1.388541
1932.214000,1.378145
1935.212000,1.367396
1938.212000,1.360213
1941.212000,1.358479
1944.213000,1.352931
1947.213000,1.350225
1950.213000,1.339112
1953.211000,1.337637
1956.211000,1.330019
1959.211000,1.329900
1962.211000,1.343552
1965.212000,1.350202
