Time(s),Position(V)
2649.156000,1.421770
2652.156000,1.420839
2655.156000,1.417015
2658.156000,1.416719
2661.155000,1.419476
2664.155000,1.411358
2667.155000,1.416726
2670.155000,1.419771
2673.154000,1.415713
2676.154000,1.440498
2679.154000,1.434804
2682.155000,1.440263
2685.153000,1.438462
2688.153000,1.441412
2691.153000,1.420098
2694.153000,1.420111
2697.153000,1.441028
2700.153000,1.441127
2703.151000,1.445444
2706.152000,1.445495
2709.152000,1.449809
2712.152000,1.437041
2715.152000,1.437027
2718.150000,1.457455
2721.150000,1.448810
2724.150000,1.464954
2727.151000,1.464206
2730.151000,1.471868
2733.149000,1.480612
2736.149000,1.481676
2739.149000,1.483889
2742.149000,1.478222
2745.149000,1.494230
2748.148000,1.503677
2751.148000,1.508181
2754.148000,1.517781
2757.148000,1.522932
2760.148000,1.527582
2763.148000,1.534819
2766.146000,1.536159
2769.146000,1.548975
2772.147000,1.550059
2775.147000,1.563395
2778.147000,1.573006
2781.145000,1.582959
2784.145000,1.593603
2787.145000,1.580410
2790.145000,1.608812
2793.146000,1.616454
2796.144000,1.614622
2799.144000,1.628118
2802.144000,1.639309
2805.144000,1.651989
2808.144000,1.652386
2811.144000,1.662561
2814.143000,1.670665
2817.144000,1.684008
2820.142000,1.689186
2823.142000,1.679212
2826.142000,1.696624
2829.142000,1.705942
2832.142000,1.715409
2835.142000,1.733130
2838.141000,1.729680
2841.141000,1.741493
2844.141000,1.755492
2847.141000,1.754788
2850.141000,1.774679
2853.139000,1.779139
2856.139000,1.786971
2859.140000,1.801497
2862.140000,1.810516
2865.140000,1.817389
2868.138000,1.824861
2871.138000,1.835838
2874.138000,1.839731
2877.138000,1.847383
2880.139000,1.853590
2883.139000,1.863231
2886.137000,1.872614
2889.137000,1.873083
2892.137000,1.886606
2895.137000,1.892773
2898.137000,1.900724
2901.135000,1.901067
2904.136000,1.916953
2907.136000,1.910912
2910.136000,1.930082
2913.136000,1.927515
2916.134000,1.940674
2919.134000,1.941402
2922.134000,1.947953
2925.135000,1.955193
2928.135000,1.959626
2931.135000,1.965004
2934.133000,1.966272
2937.133000,1.973190
2940.133000,1.973296
2943.133000,1.978136
2946.134000,1.984942
2949.132000,1.991510
2952.132000,1.988158
2955.132000,1.997153
2958.131000,1.998431
2961.131000,1.996857
2964.131000,2.004244
2967.131000,2.004673
2970.132000,2.008776
2973.130000,2.009496
2976.130000,2.009605
2979.130000,2.012750
2982.130000,2.015517
2985.129000,2.013219
2988.129000,2.015242
2991.130000,2.014738
2994.130000,2.012393
2997.128000,2.019562
3000.128000,2.017509
3003.128000,2.018723
3006.128000,2.014048
3009.128000,2.022510
3012.127000,2.022690
3015.127000,2.017363
3018.127000,2.009700
3021.127000,2.014514
3024.127000,2.012124
3027.125000,2.011482
3030.125000,2.008905
3033.125000,2.002840
3036.126000,2.005883
3039.126000,1.997714
3042.126000,2.002330
3045.124000,1.992564
3048.124000,1.990011
3051.124000,1.988481
3054.124000,1.988100
3057.125000,1.989967
3060.123000,1.987414
3063.123000,1.982913
3066.123000,1.982892
3069.123000,1.971575
3072.123000,1.969182
3075.123000,1.970005
3078.122000,1.970273
3081.122000,1.962982
3084.122000,1.950441
3087.122000,1.942095
3090.122000,1.940671
3093.120000,1.933379
3096.120000,1.927437
3099.120000,1.923925
3102.121000,1.920668
3105.121000,1.911415
3108.119000,1.909280
3111.119000,1.898800
3114.119000,1.897154
3117.119000,1.890063
3120.119000,1.884491
3123.118000,1.878107
3126.118000,1.872202
3129.118000,1.874361
3132.118000,1.864938
3135.118000,1.853216
3138.118000,1.848964
3141.116000,1.841951
3144.117000,1.833795
3147.117000,1.828203
3150.117000,1.821618
3153.117000,1.818243
3156.115000,1.815734
3159.115000,1.807028
3162.115000,1.800783
3165.115000,1.795245
3168.116000,1.788470
3171.114000,1.782225
3174.114000,1.773577
3177.114000,1.767900
3180.114000,1.765255
3183.114000,1.756005
3186.114000,1.748622
3189.113000,1.746657
3192.113000,1.735575
3195.113000,1.727083
3198.113000,1.722847
3201.113000,1.716582
3204.111000,1.713125
3207.111000,1.700050
3210.112000,1.720586
3213.112000,1.695631
3216.112000,1.685834
3219.110000,1.679589
3222.110000,1.674738
3225.110000,1.672093
3228.110000,1.682781
3231.110000,1.655752
3234.111000,1.655534
3237.109000,1.654008
3240.109000,1.650680
3243.109000,1.647739
3246.109000,1.637857
3249.109000,1.647916
3252.107000,1.634029
3255.108000,1.627424
3258.108000,1.628424
3261.108000,1.614836
3264.108000,1.616114
3267.106000,1.612637
3270.106000,1.618647
3273.106000,1.609914
3276.107000,1.604070
3279.107000,1.600759
3282.107000,1.604474
3285.105000,1.593307
3288.105000,1.591662
3291.105000,1.584713
3294.105000,1.589071
3297.105000,1.600643
3300.104000,1.585828
3303.104000,1.590958
3306.104000,1.587909
3309.104000,1.576184
3312.104000,1.573108
3315.102000,1.579825
3318.102000,1.582242
3321.103000,1.572482
3324.103000,1.593943
3327.103000,1.570714
3330.101000,1.584054
3333.101000,1.589687
3336.101000,1.579611
3339.101000,1.581321
3342.102000,1.595823
3345.102000,1.585563
3348.100000,1.570167
3351.100000,1.584299
3354.100000,1.590849
3357.100000,1.577534
3360.100000,1.574926
3363.098000,1.582347
3366.099000,1.591057
3369.099000,1.578768
3372.099000,1.589078
3375.099000,1.592634
3378.097000,1.578897
3381.097000,1.597978
3384.097000,1.590642
3387.098000,1.594956
3390.098000,1.609917
3393.098000,1.590380
3396.096000,1.594031
3399.096000,1.613459
3402.096000,1.598519
3405.096000,1.619667
3408.097000,1.610053
3411.095000,1.631589
3414.095000,1.637653
3417.095000,1.637306
3420.095000,1.633057
3423.095000,1.633292
3426.095000,1.641454
3429.093000,1.657224
3432.094000,1.650374
3435.094000,1.638642
3438.094000,1.665264
3441.092000,1.663911
3444.092000,1.679106
3447.092000,1.657373
3450.092000,1.683886
3453.093000,1.675799
3456.093000,1.700951
3459.091000,1.702362
3462.091000,1.708777
3465.091000,1.694890
3468.091000,1.716684
3471.091000,1.728558
3474.090000,1.735432
3477.090000,1.740269
3480.090000,1.731672
3483.090000,1.742231
3486.090000,1.740800
3489.090000,1.764728
3492.088000,1.761417
3495.088000,1.774210
3498.089000,1.772180
3501.089000,1.771527
3504.089000,1.792162
3507.087000,1.782066
3510.087000,1.798825
3513.087000,1.807721
3516.087000,1.814143
3519.088000,1.818199
3522.086000,1.824596
3525.086000,1.829362
3528.086000,1.833666
3531.086000,1.828390
3534.086000,1.846479
3537.086000,1.842739
3540.085000,1.856980
3543.085000,1.865648
3546.084000,1.866869
3549.084000,1.870690
3552.084000,1.879290
3555.084000,1.880470
3558.084000,1.893000
3561.082000,1.899299
3564.083000,1.895594
3567.083000,1.909800
3570.083000,1.907975
3573.083000,1.921314
3576.083000,1.929888
3579.081000,1.928107
3582.081000,1.934661
3585.082000,1.943414
3588.082000,1.940657
3591.082000,1.948704
3594.080000,1.959059
3597.080000,1.962400
3600.080000,1.962047
3603.080000,1.964668
3606.081000,1.972374
3609.079000,1.975403
3612.079000,1.981074
3615.079000,1.975604
3618.079000,1.988909
3621.079000,1.986591
3624.079000,1.991666
3627.077000,1.996344
3630.078000,1.993920
3633.078000,2.003204
3636.078000,2.002752
3639.078000,2.008817
3642.076000,2.006114
3645.076000,2.010601
3648.076000,2.012617
3651.077000,2.013804
3654.076000,2.016703
3657.076000,2.015612
3660.076000,2.017353
3663.076000,2.016904
3666.074000,2.018202
3669.074000,2.018417
3672.075000,2.019525
3675.075000,2.018811
3678.075000,2.016102
3681.073000,2.015717
3684.073000,2.012491
3687.073000,2.009177
3690.073000,2.012362
3693.073000,2.012247
3696.074000,2.005132
3699.072000,2.012022
3702.072000,1.999403
3705.072000,1.996395
3708.072000,1.991544
3711.072000,1.988444
3714.070000,1.982556
3717.071000,1.981556
3720.071000,1.977637
3723.071000,1.972198
3726.071000,1.976586
3729.069000,1.963944
3732.069000,1.959817
3735.069000,1.952413
3738.070000,1.947392
3741.070000,1.942262
3744.070000,1.936071
3747.068000,1.928103
3750.068000,1.926703
3753.068000,1.912731
3756.068000,1.902597
3759.068000,1.895662
3762.067000,1.890413
3765.067000,1.890447
3768.067000,1.874415
3771.067000,1.867678
3774.067000,1.862691
3777.065000,1.852842
3780.065000,1.846180
3783.067000,1.835862
3786.065000,1.826952
3789.065000,1.819167
3792.065000,1.817733
3795.065000,1.807344
3798.065000,1.799168
3801.063000,1.790449
3804.064000,1.785101
3807.064000,1.772401
3810.064000,1.768553
3813.064000,1.759045
3816.064000,1.747330
3819.062000,1.749417
3822.062000,1.735595
3825.062000,1.727317
3828.063000,1.719104
3831.063000,1.711598
3834.061000,1.701917
3837.061000,1.699292
3840.061000,1.687336
3843.061000,1.680860
3846.061000,1.668955
3849.060000,1.662411
3852.060000,1.655596
3855.060000,1.649765
3858.060000,1.644506
3861.060000,1.634713
3864.060000,1.625102
3867.058000,1.617151
3870.059000,1.614210
3873.059000,1.605562
3876.059000,1.603431
3879.059000,1.591070
3882.057000,1.584890
3885.057000,1.584010
3888.057000,1.575103
