Time(s),Position(V)
2388.180000,2.296530
2391.180000,2.285658
2394.180000,2.276041
2397.181000,2.267199
2400.181000,2.260608
2403.179000,2.255403
2406.179000,2.238943
2409.179000,2.232365
2412.179000,2.218998
2415.179000,2.213240
2418.179000,2.203976
2421.178000,2.192030
2424.178000,2.184001
2427.178000,2.174285
2430.178000,2.166671
2433.178000,2.152607
2436.176000,2.144431
2439.176000,2.134280
2442.177000,2.127322
2445.177000,2.112388
2448.177000,2.102329
2451.177000,2.093606
2454.175000,2.081310
2457.175000,2.069697
2460.175000,2.058204
2463.176000,2.049851
2466.176000,2.038892
2469.174000,2.026704
2472.174000,2.016574
2475.174000,2.010438
2478.174000,1.995579
2481.174000,1.986214
2484.172000,1.974883
2487.173000,1.967941
2490.173000,1.957570
2493.173000,1.945855
2496.173000,1.935123
2499.171000,1.928028
2502.171000,1.912615
2505.171000,1.904796
2508.172000,1.895251
2511.172000,1.887714
2514.172000,1.877244
2517.170000,1.866240
2520.170000,1.859257
2523.170000,1.850085
2526.170000,1.842559
2529.171000,1.833323
2532.169000,1.824464
2535.169000,1.818423
2538.169000,1.812114
2541.169000,1.805848
2544.169000,1.794209
2547.169000,1.784221
2550.167000,1.776963
2553.168000,1.768794
2556.168000,1.765626
2559.168000,1.752915
2562.168000,1.746229
2565.166000,1.740796
2568.166000,1.734548
2571.166000,1.727045
2574.167000,1.721613
2577.167000,1.715423
2580.165000,1.709208
2583.165000,1.699625
2586.165000,1.696906
2589.165000,1.689121
2592.165000,1.685827
2595.164000,1.679065
2598.164000,1.677444
2601.164000,1.670495
2604.164000,1.670971
2607.164000,1.658737
2610.164000,1.655198
2613.162000,1.655833
2616.162000,1.651710
2619.163000,1.650948
2622.163000,1.648746
2625.163000,1.642351
2628.161000,1.635974
2631.161000,1.633404
2634.161000,1.626771
2637.161000,1.626656
2640.162000,1.631143
2643.160000,1.618943
2646.160000,1.627536
2649.160000,1.630824
2652.160000,1.616281
2655.160000,1.616665
2658.160000,1.615999
2661.159000,1.620139
2664.159000,1.628750
2667.159000,1.639332
2670.159000,1.617865
2673.159000,1.611545
2676.157000,1.614734
2679.157000,1.616369
2682.157000,1.629654
2685.158000,1.632965
2688.158000,1.614669
2691.156000,1.638724
2694.156000,1.640889
2697.156000,1.615893
2700.156000,1.631602
2703.156000,1.645224
2706.155000,1.640801
2709.155000,1.652465
2712.155000,1.637045
2715.155000,1.637555
2718.155000,1.659111
2721.155000,1.647729
2724.153000,1.655684
2727.154000,1.676203
2730.154000,1.676716
2733.154000,1.657628
2736.154000,1.678035
2739.152000,1.680405
2742.152000,1.676788
2745.152000,1.706326
2748.152000,1.702804
2751.153000,1.691596
2754.153000,1.721854
2757.151000,1.727290
2760.151000,1.731944
2763.151000,1.736227
2766.151000,1.727504
2769.151000,1.744485
2772.150000,1.734606
2775.150000,1.763318
2778.150000,1.766605
2781.150000,1.777310
2784.150000,1.772744
2787.148000,1.775603
2790.148000,1.798713
2793.149000,1.802065
2796.149000,1.811066
2799.149000,1.810584
2802.147000,1.825184
2805.147000,1.810767
2808.147000,1.841614
2811.147000,1.850391
2814.147000,1.854015
2817.148000,1.865546
2820.146000,1.876843
2823.146000,1.874021
2826.146000,1.869789
2829.146000,1.897284
2832.146000,1.905150
2835.144000,1.918000
2838.145000,1.914400
2841.145000,1.935449
2844.145000,1.942571
2847.145000,1.954633
2850.143000,1.963522
2853.143000,1.967673
2856.143000,1.973459
2859.144000,1.976627
2862.144000,1.985778
2865.144000,1.998533
2868.142000,1.994474
2871.142000,2.006838
2874.142000,2.019654
2877.142000,2.023621
2880.142000,2.034720
2883.141000,2.019215
2886.141000,2.050909
2889.141000,2.051789
2892.141000,2.058194
2895.141000,2.065900
2898.141000,2.075024
2901.139000,2.061410
2904.140000,2.089809
2907.140000,2.076649
2910.140000,2.094150
2913.140000,2.103797
2916.138000,2.091631
2919.138000,2.110114
2922.137000,2.102489
2925.138000,2.110426
2928.138000,2.121349
2931.138000,2.123851
2934.138000,2.135056
2937.138000,2.125075
2940.136000,2.131598
2943.136000,2.146379
2946.136000,2.138258
2949.137000,2.138849
2952.137000,2.148959
2955.135000,2.150605
2958.135000,2.151050
2961.135000,2.150180
2964.135000,2.156972
2967.135000,2.148585
2970.134000,2.168812
2973.134000,2.157913
2976.134000,2.156051
2979.134000,2.169071
2982.134000,2.155677
2985.134000,2.168027
2988.132000,2.163771
2991.133000,2.149789
2994.133000,2.165940
2997.133000,2.159542
3000.133000,2.150020
3003.131000,2.146165
3006.131000,2.155476
3009.131000,2.159766
3012.131000,2.156567
3015.132000,2.146420
3018.130000,2.152743
3021.130000,2.153195
3024.130000,2.145149
3027.130000,2.150802
3030.130000,2.139988
3033.130000,2.135334
3036.129000,2.140467
3039.129000,2.130405
3042.129000,2.127862
3045.129000,2.125483
3048.129000,2.129844
3051.127000,2.114961
3054.128000,2.113394
3057.129000,2.106758
3060.127000,2.107591
3063.127000,2.103648
3066.127000,2.095255
3069.127000,2.095112
3072.127000,2.090064
3075.125000,2.089091
3078.125000,2.081953
3081.126000,2.073709
3084.126000,2.072108
3087.126000,2.064931
3090.124000,2.062429
3093.124000,2.058105
3096.125000,2.053757
3099.123000,2.049138
3102.124000,2.054597
3105.124000,2.041111
3108.124000,2.032592
3111.124000,2.023526
3114.122000,2.020252
3117.122000,2.012614
3120.122000,2.014154
3123.123000,2.004074
3126.123000,2.001909
3129.123000,2.015479
3132.121000,2.005363
3135.121000,1.984143
3138.121000,1.987118
3141.121000,1.974689
3144.121000,1.971521
3147.120000,1.966391
3150.120000,1.958630
3153.120000,1.964280
3156.120000,1.950373
3159.120000,1.944968
3162.118000,1.941014
3165.118000,1.932842
3168.119000,1.930846
3171.119000,1.924422
3174.119000,1.916443
3177.117000,1.918581
3180.117000,1.908825
3183.117000,1.902281
3186.117000,1.899724
3189.118000,1.896257
3192.118000,1.889519
3195.116000,1.890094
3198.116000,1.884199
3201.116000,1.877784
3204.116000,1.873345
3207.116000,1.868715
3210.114000,1.867362
3213.115000,1.861705
3216.115000,1.860267
3219.115000,1.855028
3222.115000,1.849599
3225.115000,1.849304
3228.113000,1.847954
3231.113000,1.843946
3234.114000,1.843389
3237.114000,1.840917
3240.114000,1.832704
3243.112000,1.830681
3246.112000,1.828886
3249.112000,1.827673
3252.112000,1.825011
3255.113000,1.827673
3258.111000,1.819793
3261.111000,1.819246
3264.111000,1.818831
3267.111000,1.827700
3270.111000,1.828288
3273.111000,1.818861
3276.109000,1.816516
3279.110000,1.816264
3282.110000,1.822196
3285.110000,1.818827
3288.110000,1.813470
3291.108000,1.813147
3294.108000,1.828176
3297.108000,1.827884
3300.109000,1.812997
3303.109000,1.808507
3306.107000,1.808167
3309.107000,1.808507
3312.108000,1.806851
3315.106000,1.803751
3318.106000,1.812066
3321.107000,1.823247
3324.107000,1.816917
3327.107000,1.806895
3330.105000,1.826136
3333.105000,1.808180
3336.105000,1.825895
3339.105000,1.829002
3342.106000,1.823070
3345.104000,1.824535
3348.104000,1.832871
3351.104000,1.817403
3354.104000,1.819830
3357.104000,1.840230
3360.104000,1.834159
3363.102000,1.819548
3366.103000,1.830814
3369.103000,1.848566
3372.103000,1.835767
3375.103000,1.845013
3378.101000,1.848328
3381.101000,1.844272
3384.101000,1.855674
3387.102000,1.865030
3390.102000,1.853563
3393.100000,1.844973
3396.100000,1.857241
3399.100000,1.879593
3402.100000,1.861260
3405.100000,1.862160
3408.101000,1.888843
3411.099000,1.880188
3414.099000,1.887908
3417.099000,1.882931
3420.099000,1.872372
3423.099000,1.897100
3426.097000,1.900799
3429.097000,1.910851
3432.098000,1.914138
3435.098000,1.897576
3438.098000,1.924139
3441.096000,1.930840
3444.096000,1.918554
3447.096000,1.930204
3450.096000,1.941106
3453.097000,1.943526
3456.097000,1.929426
3459.095000,1.942119
3462.095000,1.960850
3465.095000,1.941177
3468.095000,1.941766
3471.095000,1.970668
3474.094000,1.968043
3477.094000,1.966235
3480.094000,1.974540
3483.094000,1.973952
3486.094000,1.981991
3489.092000,1.977626
3492.092000,1.983484
3495.092000,1.971936
3498.093000,1.995888
3501.093000,2.003898
3504.091000,1.994450
3507.091000,1.981131
3510.091000,1.996374
3513.091000,2.012617
3516.091000,2.012998
3519.092000,2.012029
3522.090000,1.997442
3525.090000,2.018532
3528.090000,2.004023
3531.090000,2.008776
3534.090000,2.027571
3537.088000,2.029812
3540.089000,2.015677
3543.089000,2.015435
3546.089000,2.039915
3549.089000,2.015758
3552.087000,2.020307
3555.087000,2.043862
3558.087000,2.019069
3561.087000,2.045038
3564.088000,2.021551
3567.088000,2.046564
3570.086000,2.029560
3573.086000,2.054740
3576.086000,2.055834
3579.086000,2.026405
3582.086000,2.050956
3585.085000,2.039894
3588.085000,2.043134
3591.085000,2.056780
3594.085000,2.053159
3597.085000,2.057874
3600.085000,2.055698
3603.083000,2.037399
3606.084000,2.058255
3609.083000,2.038677
3612.083000,2.048539
3615.083000,2.063680
3618.083000,2.040204
3621.083000,2.048866
3624.081000,2.059401
3627.081000,2.037348
3630.082000,2.052472
3633.082000,2.054818
3636.082000,2.040778
3639.082000,2.043392
3642.080000,2.048709
3645.080000,2.053166
3648.080000,2.052143
3651.081000,2.052418
3654.081000,2.053013
3657.079000,2.049212
3660.079000,2.037195
3663.079000,2.045439
3666.079000,2.055885
3669.079000,2.032898
3672.078000,2.042393
3675.078000,2.057871
3678.078000,2.034037
3681.077000,2.033078
3684.077000,2.043063
3687.077000,2.055379
3690.077000,2.032300
3693.077000,2.025855
3696.076000,2.038038
3699.076000,2.058540
3702.076000,2.028037
3705.076000,2.031335
3708.076000,2.042971
3711.076000,2.051755
3714.074000,2.050939
3717.075000,2.030386
3720.075000,2.020915
3723.075000,2.028802
3726.075000,2.023570
3729.073000,2.018216
3732.073000,2.037644
3735.073000,2.025504
3738.074000,2.012474
3741.074000,2.018746
3744.074000,2.020093
3747.072000,2.012396
3750.072000,2.012498
3753.072000,2.007851
3756.072000,2.008419
3759.072000,2.012682
3762.071000,2.006539
3765.071000,2.004044
3768.071000,2.002585
3771.071000,2.013423
3774.071000,2.020205
3777.069000,1.993084
3780.069000,1.996850
3783.070000,1.993070
3786.070000,1.987607
3789.070000,1.987087
3792.068000,2.007491
3795.068000,1.979398
3798.068000,1.974183
3801.068000,1.971841
3804.069000,1.971674
3807.069000,1.971756
3810.067000,1.970814
3813.067000,1.969811
3816.067000,1.967870
3819.067000,1.962431
3822.067000,1.956832
3825.065000,1.957026
3828.066000,1.950407
3831.066000,1.957899
3834.066000,1.958372
3837.066000,1.941347
3840.064000,1.940532
3843.064000,1.937448
3846.064000,1.937435
3849.065000,1.933790
3852.065000,1.932845
3855.065000,1.924544
3858.063000,1.926991
3861.063000,1.928521
3864.063000,1.915678
3867.063000,1.910263
3870.064000,1.910436
3873.062000,1.902124
3876.062000,1.902356
3879.062000,1.900924
3882.062000,1.897450
3885.062000,1.895465
3888.060000,1.890345
3891.060000,1.905622
