Time(s),Position(V)
447.327000,-1.374062
450.327000,-1.311699
453.327000,-1.250587
456.326000,-1.197698
459.327000,-1.146665
462.327000,-1.096071
465.326000,-1.043220
468.326000,-0.992588
471.324000,-0.943558
474.324000,-0.888847
477.325000,-0.840979
480.325000,-0.791051
483.325000,-0.740290
486.325000,-0.689336
489.323000,-0.638286
492.323000,-0.583477
495.323000,-0.531424
498.323000,-0.481836
501.324000,-0.434900
504.322000,-0.386434
507.322000,-0.339484
510.322000,-0.292088
513.322000,-0.246464
516.322000,-0.198124
519.320000,-0.155077
522.321000,-0.113610
525.321000,-0.068944
528.321000,-0.026754
531.321000,0.011623
534.321000,0.052498
537.319000,0.088593
540.319000,0.128581
543.320000,0.170184
546.320000,0.203125
549.320000,0.242035
552.318000,0.274802
555.318000,0.311265
558.318000,0.344535
561.318000,0.373339
564.318000,0.403013
567.317000,0.430980
570.317000,0.455868
573.317000,0.476717
576.317000,0.505857
579.317000,0.526243
582.317000,0.550567
585.315000,0.573625
588.316000,0.592196
591.316000,0.608504
594.316000,0.628176
597.316000,0.645371
600.314000,0.656473
603.314000,0.667461
606.314000,0.683040
609.315000,0.694962
612.315000,0.697185
615.313000,0.702883
618.313000,0.712939
621.313000,0.714407
624.313000,0.712497
627.313000,0.721379
630.311000,0.717392
633.312000,0.712996
636.312000,0.707081
639.312000,0.705086
642.312000,0.700816
645.312000,0.691960
648.310000,0.685012
651.310000,0.674759
654.311000,0.665795
657.311000,0.656769
660.311000,0.643685
663.309000,0.628268
666.309000,0.610146
669.310000,0.591581
672.308000,0.572340
675.309000,0.552249
678.309000,0.531152
681.309000,0.504847
684.309000,0.485249
687.307000,0.460393
690.307000,0.434451
693.307000,0.410964
696.307000,0.382361
699.308000,0.356107
702.307000,0.331505
705.307000,0.302457
708.307000,0.269737
711.305000,0.240641
714.305000,0.209288
717.305000,0.177160
720.306000,0.146034
723.306000,0.111186
726.306000,0.076576
729.304000,0.041242
732.304000,0.006986
735.304000,-0.029755
738.304000,-0.066249
741.305000,-0.105002
744.303000,-0.140381
747.303000,-0.176789
750.303000,-0.216960
753.303000,-0.256102
756.303000,-0.294669
759.301000,-0.335782
762.301000,-0.376599
765.302000,-0.419028
768.302000,-0.459855
771.302000,-0.500979
774.300000,-0.544056
777.300000,-0.585822
780.300000,-0.630148
783.300000,-0.670017
786.301000,-0.712734
789.301000,-0.755064
792.299000,-0.795719
795.299000,-0.836278
798.299000,-0.877540
801.298000,-0.918024
804.298000,-0.957570
807.299000,-1.000152
810.299000,-1.040759
813.299000,-1.083748
816.297000,-1.124688
819.297000,-1.166505
822.297000,-1.209433
825.297000,-1.251787
828.297000,-1.293702
831.296000,-1.336661
834.296000,-1.379114
837.296000,-1.421274
840.296000,-1.455897
843.296000,-1.499553
846.296000,-1.537627
849.294000,-1.573587
852.295000,-1.610223
855.295000,-1.644765
858.295000,-1.674857
861.295000,-1.708620
864.293000,-1.739501
867.293000,-1.769994
870.293000,-1.799467
873.294000,-1.826534
876.294000,-1.853515
879.292000,-1.883312
882.292000,-1.910501
885.292000,-1.937186
888.292000,-1.965609
891.292000,-1.991843
894.290000,-2.017842
897.291000,-2.044732
900.291000,-2.071377
903.291000,-2.097440
906.291000,-2.121026
909.291000,-2.144642
912.289000,-2.165549
915.289000,-2.186751
918.290000,-2.206111
921.290000,-2.225447
924.290000,-2.239443
927.288000,-2.254869
930.288000,-2.268243
933.288000,-2.279859
936.288000,-2.292977
939.289000,-2.300616
942.287000,-2.310600
945.287000,-2.314897
948.287000,-2.321706
951.287000,-2.327764
954.287000,-2.327057
957.287000,-2.333594
960.286000,-2.333798
963.286000,-2.331058
966.285000,-2.319463
969.285000,-2.334315
972.285000,-2.329110
975.285000,-2.312980
978.285000,-2.314037
981.283000,-2.299576
984.284000,-2.300341
987.284000,-2.287950
990.284000,-2.287219
993.284000,-2.270922
996.284000,-2.260686
999.282000,-2.249624
1002.282000,-2.234714
1005.283000,-2.219508
1008.283000,-2.204754
1011.283000,-2.186795
1014.281000,-2.173894
1017.281000,-2.152121
1020.281000,-2.130092
1023.281000,-2.108523
1026.281000,-2.088061
1029.280000,-2.064078
1032.280000,-2.037678
1035.280000,-2.012841
1038.280000,-1.989069
1041.280000,-1.962043
1044.280000,-1.936928
1047.278000,-1.911782
1050.279000,-1.887541
1053.279000,-1.869700
1056.279000,-1.832187
1059.279000,-1.805634
1062.277000,-1.781025
1065.277000,-1.754397
1068.277000,-1.725142
1071.278000,-1.702413
1074.278000,-1.676264
1077.276000,-1.647413
1080.276000,-1.617960
1083.276000,-1.587147
1086.276000,-1.557038
1089.276000,-1.524410
1092.277000,-1.490412
1095.275000,-1.467575
1098.275000,-1.441263
1101.275000,-1.388285
1104.275000,-1.354308
1107.274000,-1.315901
1110.274000,-1.279693
1113.274000,-1.245240
1116.275000,-1.209552
1119.273000,-1.175853
1122.273000,-1.142542
1125.273000,-1.110060
1128.273000,-1.075046
1131.273000,-1.039929
1134.271000,-1.009297
1137.272000,-0.975897
1140.272000,-0.944244
1143.272000,-0.912082
1146.272000,-0.877533
1149.270000,-0.846547
1152.270000,-0.815762
1155.270000,-0.785401
1158.271000,-0.756445
1161.271000,-0.722426
1164.271000,-0.691501
1167.269000,-0.661402
1170.269000,-0.628863
1173.269000,-0.598631
1176.269000,-0.566826
1179.269000,-0.536173
1182.268000,-0.505592
1185.268000,-0.475612
1188.268000,-0.450700
1191.268000,-0.424280
1194.268000,-0.396748
1197.266000,-0.374845
1200.266000,-0.346181
1203.267000,-0.338409
1206.267000,-0.302246
1209.267000,-0.279694
1212.265000,-0.258600
1215.265000,-0.235470
1218.265000,-0.218167
1221.265000,-0.203220
1224.266000,-0.178842
1227.266000,-0.159703
1230.264000,-0.146894
1233.265000,-0.129836
1236.265000,-0.110856
1239.263000,-0.097881
1242.263000,-0.085904
1245.263000,-0.071321
1248.264000,-0.061591
1251.264000,-0.045420
1254.262000,-0.040950
1257.262000,-0.036078
1260.262000,-0.019503
1263.262000,-0.018908
1266.262000,-0.006177
1269.261000,-0.003331
1272.261000,0.005555
1275.261000,0.009168
1278.261000,-0.010083
1281.261000,0.009502
1284.261000,0.000126
1287.259000,0.003454
1290.260000,0.002499
1293.260000,-0.015080
1296.260000,-0.020349
1299.260000,-0.025173
1302.258000,-0.027243
1305.258000,-0.030177
1308.258000,-0.041830
1311.258000,-0.039729
1314.259000,-0.059800
1317.257000,-0.068125
1320.257000,-0.078184
1323.257000,-0.092778
1326.257000,-0.101702
1329.257000,-0.113511
1332.255000,-0.123309
1335.256000,-0.140357
1338.256000,-0.149304
1341.256000,-0.166424
1344.256000,-0.181752
1347.256000,-0.197801
1350.254000,-0.216182
1353.254000,-0.233526
1356.255000,-0.253494
1359.255000,-0.274228
1362.255000,-0.293860
1365.253000,-0.312628
1368.253000,-0.334548
1371.253000,-0.355165
1374.253000,-0.380423
1377.253000,-0.400059
1380.252000,-0.426017
1383.252000,-0.449443
1386.252000,-0.473236
1389.252000,-0.497477
1392.252000,-0.523354
1395.252000,-0.548581
1398.250000,-0.575179
1401.251000,-0.603194
1404.251000,-0.629318
1407.251000,-0.655855
1410.251000,-0.682418
1413.249000,-0.709634
1416.249000,-0.737758
1419.249000,-0.765793
1422.250000,-0.792921
1425.250000,-0.818543
1428.248000,-0.845912
1431.248000,-0.874708
1434.248000,-0.903465
1437.248000,-0.930936
1440.248000,-0.956693
1443.248000,-0.985619
1446.247000,-1.012438
1449.247000,-1.039790
1452.247000,-1.067189
1455.247000,-1.094773
1458.247000,-1.123131
1461.245000,-1.149395
1464.245000,-1.179406
1467.246000,-1.207438
1470.246000,-1.237836
1473.246000,-1.265313
1476.244000,-1.294651
1479.244000,-1.323227
1482.244000,-1.352608
1485.244000,-1.380705
1488.245000,-1.409440
1491.244000,-1.436925
1494.244000,-1.459909
1497.244000,-1.486992
1500.242000,-1.514338
1503.242000,-1.539942
1506.242000,-1.565649
1509.242000,-1.588759
1512.243000,-1.611052
1515.243000,-1.631986
1518.241000,-1.653443
1521.241000,-1.673745
1524.241000,-1.692857
1527.241000,-1.709983
1530.241000,-1.729030
1533.240000,-1.744933
1536.240000,-1.764239
1539.240000,-1.779699
1542.240000,-1.796214
1545.240000,-1.809339
1548.238000,-1.821360
1551.238000,-1.840373
1554.239000,-1.852111
1557.239000,-1.864931
1560.239000,-1.877818
1563.237000,-1.889047
1566.237000,-1.901563
1569.237000,-1.909637
1572.237000,-1.922416
1575.237000,-1.932920
1578.238000,-1.942891
1581.236000,-1.950006
1584.236000,-1.959130
1587.236000,-1.967187
1590.236000,-1.974944
1593.236000,-1.978245
1596.234000,-1.975294
1599.235000,-1.984119
1602.235000,-1.987916
1605.235000,-1.990262
1608.235000,-1.993984
1611.235000,-1.998591
1614.233000,-1.995701
1617.234000,-1.978231
1620.233000,-1.990415
1623.233000,-1.981570
1626.233000,-1.979703
1629.233000,-1.980387
1632.233000,-1.972843
1635.233000,-1.969723
1638.231000,-1.961853
1641.231000,-1.948904
1644.232000,-1.943907
1647.232000,-1.937611
1650.232000,-1.927943
1653.230000,-1.917609
1656.231000,-1.907754
1659.229000,-1.902869
1662.229000,-1.892371
1665.230000,-1.878692
1668.230000,-1.865794
1671.230000,-1.855117
1674.230000,-1.843405
1677.228000,-1.833652
1680.228000,-1.813395
1683.228000,-1.801674
1686.229000,-1.789357
1689.229000,-1.775885
1692.227000,-1.761050
1695.227000,-1.743839
1698.227000,-1.728449
1701.227000,-1.715351
1704.227000,-1.697388
1707.225000,-1.682873
1710.226000,-1.663955
1713.226000,-1.649541
1716.226000,-1.628855
1719.226000,-1.614159
1722.226000,-1.590329
1725.224000,-1.573250
1728.224000,-1.551188
1731.225000,-1.530420
1734.225000,-1.510411
1737.225000,-1.488287
1740.223000,-1.463947
1743.223000,-1.446029
1746.223000,-1.420580
1749.223000,-1.399602
1752.224000,-1.376302
1755.224000,-1.355369
1758.222000,-1.329968
1761.222000,-1.304581
1764.222000,-1.284378
1767.222000,-1.259633
1770.222000,-1.241255
1773.220000,-1.213948
1776.221000,-1.193207
1779.221000,-1.168521
1782.221000,-1.149912
1785.221000,-1.126799
1788.219000,-1.106310
1791.219000,-1.083966
1794.219000,-1.063419
1797.220000,-1.040663
1800.220000,-1.024278
1803.218000,-1.016816
1806.218000,-0.982318
1809.218000,-0.967422
1812.218000,-0.949497
1815.218000,-0.927631
1818.219000,-0.909145
1821.217000,-0.888068
1824.217000,-0.875997
1827.217000,-0.856416
1830.217000,-0.841149
1833.217000,-0.825104
1836.215000,-0.805730
1839.215000,-0.791782
1842.216000,-0.773952
1845.216000,-0.760976
1848.216000,-0.763352
1851.214000,-0.733865
1854.214000,-0.717511
1857.214000,-0.704477
1860.214000,-0.692528
1863.215000,-0.691301
1866.215000,-0.668487
1869.213000,-0.662766
1872.213000,-0.645683
1875.213000,-0.656752
1878.213000,-0.626194
1881.213000,-0.613232
1884.212000,-0.601807
1887.212000,-0.596847
1890.212000,-0.594657
1893.212000,-0.578289
1896.212000,-0.594542
1899.210000,-0.571884
1902.210000,-0.562475
1905.210000,-0.548279
1908.211000,-0.565239
1911.211000,-0.554680
1914.209000,-0.549502
1917.209000,-0.545362
1920.209000,-0.546766
1923.209000,-0.545668
1926.209000,-0.525992
1929.210000,-0.548853
1932.208000,-0.530421
1935.208000,-0.537652
1938.208000,-0.541218
1941.208000,-0.525118
1944.208000,-0.546603
1947.206000,-0.537275
1950.207000,-0.538978
1953.207000,-0.552919
1956.207000,-0.552287
1959.207000,-0.558667
1962.207000,-0.554622
1965.205000,-0.567679
1968.205000,-0.567489
1971.205000,-0.575209
1974.206000,-0.584955
1977.206000,-0.593886
1980.204000,-0.590010
1983.204000,-0.606447
1986.204000,-0.611634
1989.204000,-0.621194
1992.204000,-0.630552
1995.203000,-0.638398
1998.203000,-0.645673
2001.203000,-0.652397
2004.203000,-0.664550
2007.203000,-0.673406
2010.201000,-0.680664
2013.201000,-0.695326
2016.202000,-0.702590
2019.202000,-0.716766
2022.202000,-0.724225
2025.202000,-0.738587
2028.200000,-0.751594
2031.200000,-0.762377
2034.200000,-0.776216
2037.200000,-0.782981
2040.201000,-0.795447
2043.199000,-0.810122
2046.199000,-0.827582
2049.199000,-0.837957
2052.199000,-0.853503
2055.199000,-0.867842
2058.197000,-0.879366
2061.198000,-0.893960
2064.198000,-0.909461
2067.198000,-0.923433
2070.198000,-0.938588
2073.198000,-0.951744
2076.196000,-0.958012
2079.196000,-0.976400
2082.197000,-0.993363
2085.197000,-1.005999
2088.197000,-1.023143
2091.195000,-1.035200
2094.195000,-1.051385
2097.195000,-1.068549
2100.195000,-1.085251
2103.195000,-1.101527
2106.194000,-1.116692
2109.194000,-1.131691
2112.194000,-1.147933
2115.194000,-1.163472
2118.194000,-1.178495
2121.194000,-1.195437
2124.192000,-1.208828
2127.193000,-1.225298
2130.193000,-1.239341
2133.193000,-1.255588
2136.193000,-1.269994
2139.191000,-1.284738
2142.191000,-1.297177
2145.191000,-1.312117
2148.192000,-1.328390
2151.192000,-1.343623
2154.190000,-1.358663
2157.190000,-1.373290
2160.190000,-1.384352
2163.190000,-1.399765
2166.190000,-1.411749
2169.190000,-1.424157
2172.189000,-1.438424
2175.189000,-1.451359
2178.189000,-1.460405
2181.189000,-1.474278
2184.189000,-1.487104
2187.187000,-1.495569
2190.187000,-1.509809
2193.188000,-1.518274
2196.188000,-1.528785
2199.188000,-1.536322
2202.186000,-1.545796
2205.186000,-1.557195
2208.187000,-1.564656
2211.185000,-1.575745
2214.186000,-1.579162
2217.186000,-1.586807
2220.186000,-1.594691
2223.186000,-1.601564
2226.185000,-1.608418
2229.185000,-1.612347
2232.185000,-1.609716
2235.183000,-1.621930
2238.184000,-1.621706
2241.184000,-1.629270
2244.184000,-1.638516
2247.184000,-1.640250
2250.182000,-1.640604
2253.182000,-1.645013
2256.182000,-1.637840
2259.183000,-1.649286
2262.183000,-1.648093
2265.181000,-1.651523
2268.181000,-1.633142
2271.181000,-1.649663
2274.181000,-1.648786
2277.181000,-1.642263
2280.182000,-1.628610
2283.180000,-1.627985
2286.180000,-1.626098
2289.180000,-1.643973
2292.180000,-1.626771
2295.180000,-1.632010
2298.178000,-1.627941
2301.179000,-1.608724
2304.179000,-1.605018
2307.179000,-1.607765
2310.179000,-1.598454
2313.179000,-1.589931
2316.177000,-1.589840
2319.177000,-1.577639
2322.177000,-1.572363
2325.178000,-1.562600
2328.178000,-1.555383
2331.176000,-1.550345
2334.176000,-1.547254
2337.176000,-1.530618
2340.176000,-1.521398
2343.176000,-1.524638
2346.175000,-1.506410
2349.175000,-1.517795
2352.175000,-1.486747
2355.175000,-1.476658
2358.175000,-1.468016
2361.173000,-1.454963
2364.173000,-1.447508
2367.173000,-1.437928
2370.174000,-1.432597
2373.174000,-1.414050
2376.174000,-1.414478
2379.172000,-1.397063
2382.172000,-1.385274
2385.172000,-1.373413
2388.172000,-1.368514
2391.173000,-1.352207
2394.171000,-1.338055
2397.171000,-1.329366
2400.171000,-1.316030
2403.171000,-1.299332
2406.171000,-1.289208
2409.169000,-1.285931
2412.170000,-1.269066
2415.170000,-1.255567
2418.170000,-1.247959
2421.170000,-1.238359
2424.170000,-1.230102
2427.168000,-1.229004
2430.168000,-1.201896
2433.168000,-1.198691
2436.169000,-1.181425
2439.169000,-1.168643
2442.167000,-1.162432
2445.167000,-1.154406
2448.167000,-1.139071
2451.167000,-1.129824
2454.167000,-1.123053
2457.166000,-1.118402
2460.166000,-1.109020
2463.166000,-1.090387
2466.166000,-1.085499
2469.166000,-1.069525
2472.164000,-1.073023
2475.164000,-1.053965
2478.165000,-1.048927
2481.165000,-1.034711
2484.165000,-1.028221
2487.165000,-1.023466
2490.163000,-1.015286
2493.163000,-1.002494
2496.163000,-0.995196
2499.163000,-0.985772
2502.163000,-0.984559
2505.163000,-0.982505
2508.163000,-0.963326
2511.163000,-0.978106
2514.162000,-0.951030
2517.162000,-0.951757
2520.162000,-0.943928
2523.161000,-0.942487
2526.161000,-0.922957
2529.161000,-0.922301
2532.161000,-0.926180
2535.161000,-0.923399
2538.159000,-0.919204
2541.159000,-0.904376
2544.160000,-0.901540
2547.160000,-0.896234
2550.160000,-0.915808
2553.158000,-0.886379
2556.158000,-0.901309
2559.158000,-0.888541
2562.158000,-0.886508
2565.158000,-0.894024
2568.157000,-0.876769
2571.157000,-0.890907
2574.157000,-0.872305
2577.157000,-0.873661
2580.157000,-0.868474
2583.157000,-0.886488
2586.155000,-0.879546
2589.156000,-0.870507
2592.156000,-0.894306
2595.156000,-0.894952
2598.156000,-0.894432
2601.154000,-0.893378
2604.154000,-0.877574
2607.154000,-0.873702
2610.155000,-0.885022
2613.155000,-0.897787
2616.153000,-0.885634
2619.153000,-0.912646
2622.153000,-0.914581
2625.153000,-0.889041
2628.153000,-0.911514
2631.153000,-0.924585
2634.152000,-0.923970
2637.152000,-0.914564
2640.152000,-0.930861
2643.152000,-0.938690
2646.152000,-0.945081
2649.150000,-0.945937
2652.150000,-0.949279
2655.151000,-0.955330
2658.151000,-0.959518
2661.151000,-0.962445
2664.151000,-0.974680
2667.149000,-0.976611
2670.149000,-0.982597
2673.149000,-0.989835
2676.150000,-0.993843
2679.150000,-0.986326
2682.148000,-1.003113
2685.148000,-1.009276
2688.148000,-1.017387
2691.148000,-1.023122
2694.148000,-1.011414
2697.146000,-1.034840
2700.147000,-1.043332
2703.147000,-1.049366
2706.147000,-1.052500
2709.147000,-1.063124
2712.145000,-1.072061
2715.145000,-1.079339
2718.145000,-1.086424
2721.146000,-1.094531
2724.146000,-1.101150
2727.146000,-1.108377
2730.145000,-1.113300
2733.145000,-1.099090
2736.143000,-1.128692
2739.143000,-1.137487
2742.144000,-1.141100
2745.144000,-1.153220
2748.144000,-1.161113
2751.144000,-1.167878
2754.142000,-1.169904
2757.142000,-1.183485
2760.142000,-1.189862
2763.143000,-1.195601
2766.143000,-1.207050
2769.141000,-1.211758
2772.141000,-1.217310
2775.141000,-1.229259
2778.141000,-1.228667
2781.141000,-1.234623
2784.139000,-1.249326
2787.140000,-1.256261
2790.140000,-1.258555
2793.140000,-1.260728
2796.140000,-1.275474
2799.140000,-1.281835
2802.138000,-1.291465
2805.138000,-1.295218
2808.139000,-1.299169
2811.139000,-1.309911
2814.139000,-1.313508
2817.137000,-1.316825
2820.137000,-1.326463
2823.137000,-1.332653
2826.137000,-1.335791
2829.138000,-1.342284
2832.136000,-1.334482
2835.136000,-1.350752
2838.136000,-1.355613
2841.136000,-1.359230
2844.136000,-1.357044
2847.134000,-1.369758
2850.134000,-1.374103
2853.135000,-1.378114
2856.135000,-1.375775
2859.135000,-1.375361
2862.135000,-1.386059
2865.134000,-1.385236
2868.134000,-1.389530
2871.134000,-1.395387
2874.133000,-1.396985
2877.133000,-1.401866
2880.133000,-1.403043
2883.133000,-1.404137
2886.133000,-1.406282
2889.131000,-1.399188
2892.131000,-1.397879
2895.132000,-1.410195
2898.132000,-1.410807
2901.132000,-1.404239
2904.130000,-1.403916
2907.130000,-1.396740
2910.130000,-1.394214
2913.130000,-1.388224
2916.130000,-1.408291
2919.131000,-1.406619
2922.129000,-1.386518
2925.129000,-1.386324
2928.129000,-1.401934
2931.129000,-1.398606
2934.129000,-1.379845
2937.127000,-1.403179
2940.128000,-1.387004
2943.128000,-1.373005
2946.128000,-1.394717
2949.128000,-1.377628
2952.126000,-1.368212
2955.126000,-1.382449
2958.126000,-1.366447
2961.127000,-1.376472
2964.127000,-1.364897
2967.125000,-1.371040
2970.126000,-1.350086
2973.126000,-1.351493
2976.124000,-1.336287
2979.124000,-1.356562
2982.124000,-1.350925
2985.125000,-1.339925
2988.125000,-1.351544
2991.123000,-1.325416
2994.123000,-1.318603
2997.123000,-1.319372
3000.123000,-1.308922
3003.123000,-1.303890
3006.124000,-1.306426
3009.122000,-1.291394
3012.122000,-1.306783
3015.122000,-1.293631
3018.122000,-1.297119
3021.122000,-1.292128
3024.120000,-1.276117
3027.121000,-1.269641
3030.121000,-1.272150
3033.121000,-1.252783
3036.121000,-1.255513
3039.121000,-1.259415
3042.119000,-1.253660
3045.119000,-1.236561
3048.118000,-1.238073
3051.120000,-1.223041
3054.120000,-1.234728
3057.118000,-1.235952
3060.118000,-1.209382
3063.118000,-1.207451
3066.118000,-1.203987
3069.118000,-1.194792
3072.117000,-1.189250
3075.117000,-1.188509
3078.117000,-1.178406
3081.117000,-1.172634
3084.117000,-1.164254
3087.115000,-1.161242
3090.115000,-1.171985
3093.116000,-1.148018
3096.116000,-1.140400
3099.116000,-1.136481
3102.116000,-1.152159
3105.114000,-1.123505
3108.114000,-1.125718
3111.114000,-1.117389
3114.114000,-1.113697
3117.115000,-1.114088
3120.113000,-1.107575
3123.113000,-1.096765
3126.113000,-1.091771
3129.113000,-1.091152
3132.113000,-1.080186
3135.111000,-1.074675
3138.112000,-1.091040
3141.112000,-1.067859
3144.112000,-1.060509
3147.112000,-1.078822
3150.112000,-1.059575
3153.110000,-1.057793
3156.110000,-1.064021
3159.111000,-1.044940
3162.111000,-1.041928
3165.111000,-1.044053
3168.109000,-1.053728
3171.109000,-1.029829
3174.109000,-1.046014
3177.109000,-1.027484
3180.109000,-1.043560
3183.108000,-1.026379
3186.108000,-1.010864
3189.108000,-1.034534
3192.108000,-1.017618
3195.108000,-1.015606
3198.108000,-1.010643
3201.106000,-1.015620
3204.107000,-1.011836
3207.107000,-1.022028
3210.107000,-1.017438
3213.107000,-1.002032
3216.105000,-1.021569
3219.105000,-1.021630
3222.105000,-1.008396
3225.106000,-1.002219
3228.106000,-1.025107
3231.104000,-1.014878
3234.104000,-0.999975
3237.104000,-1.016840
3240.104000,-0.997313
3243.104000,-0.996906
3246.104000,-1.008083
3249.103000,-1.024047
3252.103000,-1.011387
3255.103000,-1.015902
3258.103000,-1.027297
3261.103000,-1.026981
3264.101000,-1.032991
3267.101000,-1.026661
3270.102000,-1.035908
3273.102000,-1.036638
3276.102000,-1.041370
3279.100000,-1.044318
3282.100000,-1.046918
3285.100000,-1.047150
3288.100000,-1.048404
3291.101000,-1.050852
3294.099000,-1.057192
3297.099000,-1.059184
3300.099000,-1.066163
3303.099000,-1.073580
3306.099000,-1.070025
3309.099000,-1.079414
3312.097000,-1.078360
3315.098000,-1.087811
3318.098000,-1.090646
3321.098000,-1.094830
3324.098000,-1.099358
3327.096000,-1.095592
3330.096000,-1.105236
3333.096000,-1.115649
3336.097000,-1.118565
3339.097000,-1.113300
3342.095000,-1.126847
3345.095000,-1.130457
3348.095000,-1.135627
3351.095000,-1.139003
3354.095000,-1.144704
3357.096000,-1.149698
3360.094000,-1.158910
3363.094000,-1.164424
3366.094000,-1.166471
3369.094000,-1.166732
3372.094000,-1.179480
3375.092000,-1.185355
3378.092000,-1.186915
3381.093000,-1.193469
3384.093000,-1.199248
3387.093000,-1.204072
3390.093000,-1.207727
3393.091000,-1.214281
3396.091000,-1.220090
3399.091000,-1.227260
3402.092000,-1.231567
3405.092000,-1.232301
3408.090000,-1.232927
3411.090000,-1.242333
3414.090000,-1.251008
3417.090000,-1.256074
3420.090000,-1.261666
3423.089000,-1.245270
3426.089000,-1.260734
3429.089000,-1.272802
3432.089000,-1.277239
3435.089000,-1.280203
3438.087000,-1.273639
3441.087000,-1.288678
3444.087000,-1.292040
3447.088000,-1.294739
3450.088000,-1.302225
3453.088000,-1.307270
3456.086000,-1.311583
3459.086000,-1.310873
3462.086000,-1.313273
3465.086000,-1.315806
3468.087000,-1.323665
3471.085000,-1.322084
3474.085000,-1.320912
3477.085000,-1.334346
3480.085000,-1.335886
3483.085000,-1.338130
3486.083000,-1.336709
3489.084000,-1.341356
3492.084000,-1.337885
3495.084000,-1.351993
3498.084000,-1.354655
3501.082000,-1.362127
3504.082000,-1.362820
3507.082000,-1.361433
3510.082000,-1.362545
3513.083000,-1.364941
3516.083000,-1.355923
3519.081000,-1.366158
3522.081000,-1.353839
3525.081000,-1.351517
3528.080000,-1.372791
3531.080000,-1.373420
3534.081000,-1.374096
3537.081000,-1.365863
3540.081000,-1.364737
3543.079000,-1.377938
3546.080000,-1.367297
3549.080000,-1.360576
3552.078000,-1.369136
3555.079000,-1.383581
3558.079000,-1.379182
3561.079000,-1.365924
3564.079000,-1.363031
3567.077000,-1.370214
3570.077000,-1.373372
3573.077000,-1.373389
3576.076000,-1.380290
3579.077000,-1.381014
3582.077000,-1.367114
3585.077000,-1.357901
3588.077000,-1.361933
3591.075000,-1.362599
3594.075000,-1.376377
3597.075000,-1.358360
3600.076000,-1.374035
3603.075000,-1.356735
