Time(s),Position(V)
522.324000,-0.128907
525.325000,-0.090048
528.323000,-0.053470
531.323000,-0.014376
534.323000,0.021019
537.324000,0.060062
540.324000,0.095392
543.322000,0.128347
546.322000,0.159673
549.322000,0.188575
552.322000,0.217059
555.322000,0.245713
558.321000,0.275931
561.321000,0.305122
564.321000,0.335354
567.321000,0.355285
570.321000,0.386454
573.321000,0.412076
576.319000,0.435600
579.319000,0.458808
582.320000,0.481262
585.320000,0.494958
588.320000,0.515494
591.318000,0.536523
594.318000,0.554238
597.318000,0.558804
600.318000,0.576069
603.319000,0.591683
606.317000,0.601297
609.317000,0.599655
612.318000,0.618784
615.316000,0.626925
618.316000,0.630736
621.316000,0.635978
624.317000,0.645874
627.317000,0.642471
630.315000,0.639898
633.315000,0.643498
636.315000,0.633126
639.315000,0.630267
642.315000,0.625637
645.313000,0.624495
648.314000,0.614776
651.314000,0.607042
654.314000,0.601885
657.314000,0.585751
660.314000,0.575978
663.312000,0.566068
666.312000,0.551736
669.313000,0.539032
672.313000,0.526815
675.313000,0.509052
678.311000,0.493099
681.311000,0.476333
684.311000,0.456959
687.311000,0.434455
690.312000,0.413385
693.310000,0.391655
696.310000,0.369753
699.310000,0.354244
702.310000,0.324890
705.310000,0.299557
708.310000,0.272980
711.308000,0.246998
714.309000,0.218256
717.309000,0.189986
720.309000,0.161542
723.309000,0.131838
726.307000,0.102354
729.307000,0.071627
732.307000,0.040243
735.308000,0.011123
738.308000,-0.020774
741.308000,-0.053188
744.306000,-0.086744
747.306000,-0.121588
750.306000,-0.153934
753.306000,-0.188799
756.307000,-0.224041
759.305000,-0.258794
762.305000,-0.294767
765.305000,-0.331209
768.305000,-0.368155
771.305000,-0.404488
774.303000,-0.443269
777.303000,-0.479708
780.304000,-0.517140
783.304000,-0.556274
786.304000,-0.598094
789.302000,-0.636750
792.302000,-0.672577
795.302000,-0.711075
798.302000,-0.749027
801.303000,-0.785551
804.303000,-0.819695
807.301000,-0.856083
810.301000,-0.892491
813.301000,-0.928253
816.301000,-0.962085
819.301000,-0.997351
822.300000,-1.033739
825.300000,-1.067873
828.300000,-1.102462
831.300000,-1.137143
834.300000,-1.170655
837.298000,-1.205296
840.298000,-1.241310
843.298000,-1.273387
846.299000,-1.305284
849.299000,-1.339561
852.299000,-1.373902
855.297000,-1.404436
858.297000,-1.435589
861.297000,-1.462394
864.297000,-1.491921
867.298000,-1.523587
870.296000,-1.527164
873.296000,-1.572618
876.296000,-1.598699
879.296000,-1.621805
882.296000,-1.645217
885.294000,-1.664363
888.295000,-1.686585
891.295000,-1.704463
894.295000,-1.724564
897.295000,-1.738896
900.295000,-1.758936
903.293000,-1.775766
906.293000,-1.787535
909.293000,-1.803275
912.294000,-1.818042
915.294000,-1.828981
918.292000,-1.841726
921.292000,-1.853916
924.292000,-1.863119
927.292000,-1.874796
930.292000,-1.882605
933.291000,-1.891025
936.292000,-1.900666
939.292000,-1.903810
942.290000,-1.908481
945.290000,-1.916667
948.290000,-1.905085
951.290000,-1.917762
954.291000,-1.909277
957.289000,-1.913499
960.289000,-1.922681
963.289000,-1.906571
966.289000,-1.907336
969.289000,-1.907387
972.289000,-1.896977
975.287000,-1.902906
978.288000,-1.896179
981.288000,-1.890967
984.288000,-1.878923
987.288000,-1.878841
990.286000,-1.859509
993.286000,-1.852859
996.286000,-1.842076
999.287000,-1.838388
1002.287000,-1.817610
1005.285000,-1.808921
1008.285000,-1.795252
1011.285000,-1.784860
1014.285000,-1.771983
1017.285000,-1.754377
1020.284000,-1.738865
1023.284000,-1.723360
1026.284000,-1.705105
1029.284000,-1.693136
1032.284000,-1.679021
1035.284000,-1.659800
1038.282000,-1.639373
1041.282000,-1.622128
1044.283000,-1.603750
1047.283000,-1.580083
1050.283000,-1.560128
1053.281000,-1.538528
1056.281000,-1.516799
1059.281000,-1.492057
1062.281000,-1.464427
1065.282000,-1.444285
1068.282000,-1.431268
1071.280000,-1.392460
1074.280000,-1.365509
1077.280000,-1.340802
1080.280000,-1.311339
1083.280000,-1.282457
1086.279000,-1.258273
1089.279000,-1.232954
1092.279000,-1.207101
1095.279000,-1.179494
1098.279000,-1.154260
1101.277000,-1.130470
1104.277000,-1.100796
1107.278000,-1.078183
1110.278000,-1.048965
1113.278000,-1.022677
1116.276000,-1.002229
1119.276000,-0.974914
1122.276000,-0.947576
1125.276000,-0.921346
1128.276000,-0.894208
1131.277000,-0.871812
1134.275000,-0.847679
1137.275000,-0.823887
1140.275000,-0.798163
1143.275000,-0.772283
1146.275000,-0.748860
1149.273000,-0.726815
1152.274000,-0.702516
1155.274000,-0.678539
1158.274000,-0.654226
1161.274000,-0.633425
1164.272000,-0.607875
1167.272000,-0.587825
1170.272000,-0.559551
1173.273000,-0.542149
1176.273000,-0.517296
1179.273000,-0.498813
1182.271000,-0.475935
1185.271000,-0.460294
1188.271000,-0.438751
1191.271000,-0.417648
1194.271000,-0.402605
1197.270000,-0.384394
1200.270000,-0.368556
1203.270000,-0.347663
1206.270000,-0.335758
1209.270000,-0.312907
1212.268000,-0.299401
1215.268000,-0.284470
1218.269000,-0.272817
1221.269000,-0.257016
1224.269000,-0.254545
1227.267000,-0.231847
1230.267000,-0.220292
1233.267000,-0.208037
1236.267000,-0.196560
1239.268000,-0.192981
1242.268000,-0.185692
1245.266000,-0.180488
1248.266000,-0.159363
1251.266000,-0.173916
1254.266000,-0.148991
1257.266000,-0.141751
1260.264000,-0.154104
1263.265000,-0.139793
1266.265000,-0.133714
1269.265000,-0.141441
1272.265000,-0.141577
1275.265000,-0.127089
1278.263000,-0.143433
1281.263000,-0.135496
1284.264000,-0.130934
1287.264000,-0.148920
1290.264000,-0.130526
1293.262000,-0.144460
1296.262000,-0.132321
1299.262000,-0.151368
1302.262000,-0.157031
1305.263000,-0.155287
1308.261000,-0.162562
1311.261000,-0.175106
1314.261000,-0.181008
1317.261000,-0.187297
1320.261000,-0.194262
1323.261000,-0.201330
1326.259000,-0.212874
1329.260000,-0.215424
1332.260000,-0.229566
1335.260000,-0.239322
1338.260000,-0.248110
1341.258000,-0.264315
1344.258000,-0.273041
1347.258000,-0.278739
1350.259000,-0.296800
1353.259000,-0.311037
1356.257000,-0.320736
1359.257000,-0.339511
1362.257000,-0.347483
1365.257000,-0.369385
1368.257000,-0.384935
1371.256000,-0.397176
1374.256000,-0.417947
1377.256000,-0.433744
1380.256000,-0.451190
1383.256000,-0.467640
1386.256000,-0.483067
1389.254000,-0.501910
1392.254000,-0.519060
1395.255000,-0.539406
1398.255000,-0.554843
1401.255000,-0.575338
1404.253000,-0.597533
1407.253000,-0.617226
1410.253000,-0.636338
1413.253000,-0.655586
1416.254000,-0.674334
1419.254000,-0.695261
1422.252000,-0.715923
1425.252000,-0.733716
1428.252000,-0.756955
1431.252000,-0.777035
1434.252000,-0.795124
1437.251000,-0.813131
1440.251000,-0.835373
1443.251000,-0.854988
1446.251000,-0.875480
1449.251000,-0.895088
1452.249000,-0.915890
1455.249000,-0.934168
1458.249000,-0.953675
1461.250000,-0.971022
1464.250000,-0.993119
1467.248000,-1.010823
1470.248000,-1.030975
1473.248000,-1.049070
1476.248000,-1.068464
1479.248000,-1.087042
1482.249000,-1.106535
1485.247000,-1.124559
1488.247000,-1.142433
1491.247000,-1.163435
1494.247000,-1.177526
1497.247000,-1.197266
1500.245000,-1.214298
1503.246000,-1.232509
1506.246000,-1.250747
1509.246000,-1.268427
1512.246000,-1.285931
1515.244000,-1.299995
1518.244000,-1.317665
1521.245000,-1.333887
1524.243000,-1.350786
1527.244000,-1.367542
1530.244000,-1.380273
1533.244000,-1.395567
1536.244000,-1.411337
1539.242000,-1.424211
1542.242000,-1.438220
1545.242000,-1.449571
1548.243000,-1.457563
1551.243000,-1.470546
1554.241000,-1.483674
1557.241000,-1.490259
1560.241000,-1.505064
1563.241000,-1.516041
1566.241000,-1.524859
1569.242000,-1.531743
1572.240000,-1.540014
1575.240000,-1.549658
1578.240000,-1.556715
1581.240000,-1.565020
1584.240000,-1.569664
1587.238000,-1.576585
1590.238000,-1.577418
1593.239000,-1.582014
1596.239000,-1.586889
1599.239000,-1.591053
1602.239000,-1.588891
1605.237000,-1.592600
1608.237000,-1.576537
1611.237000,-1.570884
1614.238000,-1.583296
1617.238000,-1.600837
1620.236000,-1.591325
1623.236000,-1.582204
1626.236000,-1.596557
1629.236000,-1.595313
1632.236000,-1.578145
1635.235000,-1.593460
1638.235000,-1.577771
1641.235000,-1.577136
1644.235000,-1.571030
1647.235000,-1.577377
1650.235000,-1.573250
1653.233000,-1.559051
1656.233000,-1.576140
1659.234000,-1.552197
1662.234000,-1.546173
1665.234000,-1.536383
1668.232000,-1.529652
1671.232000,-1.522557
1674.232000,-1.517574
1677.232000,-1.508552
1680.233000,-1.502983
1683.231000,-1.492326
1686.231000,-1.485344
1689.231000,-1.473697
1692.231000,-1.461041
1695.231000,-1.451278
1698.229000,-1.442670
1701.230000,-1.443425
1704.230000,-1.440416
1707.230000,-1.422046
1710.230000,-1.395227
1713.230000,-1.382156
1716.228000,-1.370870
1719.228000,-1.360213
1722.228000,-1.345371
1725.229000,-1.328411
1728.229000,-1.314286
1731.227000,-1.299073
1734.227000,-1.284932
1737.227000,-1.276440
1740.227000,-1.256465
1743.227000,-1.246542
1746.226000,-1.227090
1749.226000,-1.217092
1752.227000,-1.200540
1755.225000,-1.186718
1758.225000,-1.167637
1761.225000,-1.157833
1764.225000,-1.137541
1767.226000,-1.124178
1770.226000,-1.106219
1773.224000,-1.088997
1776.224000,-1.073291
1779.224000,-1.057083
1782.224000,-1.041381
1785.223000,-1.027837
1788.223000,-1.013386
1791.224000,-1.001012
1794.222000,-0.991296
1797.222000,-0.963863
1800.222000,-0.947243
1803.221000,-0.929300
1806.221000,-0.914435
1809.221000,-0.897437
1812.222000,-0.884482
1815.222000,-0.865122
1818.220000,-0.848451
1821.220000,-0.833119
1824.220000,-0.815299
1827.220000,-0.799040
1830.220000,-0.786703
1833.221000,-0.771120
1836.219000,-0.757322
1839.219000,-0.741184
1842.219000,-0.726856
1845.219000,-0.712989
1848.219000,-0.701010
1851.217000,-0.684345
1854.217000,-0.675755
1857.218000,-0.658115
1860.218000,-0.640866
1863.218000,-0.633792
1866.216000,-0.615938
1869.216000,-0.600664
1872.216000,-0.596789
1875.216000,-0.602942
1878.217000,-0.565786
1881.217000,-0.556900
1884.215000,-0.551019
1887.215000,-0.541561
1890.215000,-0.535633
1893.215000,-0.542897
1896.215000,-0.510290
1899.214000,-0.501937
1902.214000,-0.515090
1905.214000,-0.486476
1908.214000,-0.483033
1911.214000,-0.475343
1914.212000,-0.467045
1917.212000,-0.459740
1920.212000,-0.459039
1923.213000,-0.471774
1926.213000,-0.449364
1929.211000,-0.448039
1932.211000,-0.451435
1935.211000,-0.447539
1938.211000,-0.450615
1941.211000,-0.431252
1944.212000,-0.430321
1947.210000,-0.436290
1950.210000,-0.431004
1953.210000,-0.420160
1956.210000,-0.446230
1959.210000,-0.445588
1962.208000,-0.432374
1965.209000,-0.427778
1968.209000,-0.449490
1971.209000,-0.446689
1974.209000,-0.438615
1977.209000,-0.431551
1980.207000,-0.450609
1983.207000,-0.459899
1986.207000,-0.447607
1989.208000,-0.445105
1992.208000,-0.470349
1995.206000,-0.475122
1998.206000,-0.475316
2001.206000,-0.478970
2004.206000,-0.488547
2007.206000,-0.496270
2010.205000,-0.501499
2013.205000,-0.506778
2016.205000,-0.512159
2019.205000,-0.522167
2022.205000,-0.530659
2025.203000,-0.538073
2028.203000,-0.547534
2031.204000,-0.555523
2034.204000,-0.558144
2037.204000,-0.568998
2040.204000,-0.580873
2043.202000,-0.594525
2046.202000,-0.602833
2049.202000,-0.612318
2052.202000,-0.624790
2055.203000,-0.634003
2058.201000,-0.644997
2061.201000,-0.655797
2064.201000,-0.667263
2067.201000,-0.675918
2070.201000,-0.690757
2073.201000,-0.701397
2076.200000,-0.714835
2079.200000,-0.724412
2082.200000,-0.738852
2085.200000,-0.749870
2088.200000,-0.762737
2091.198000,-0.777579
2094.198000,-0.788532
2097.199000,-0.800131
2100.199000,-0.812403
2103.199000,-0.825491
2106.197000,-0.837546
2109.197000,-0.852527
2112.197000,-0.866101
2115.197000,-0.877697
2118.197000,-0.890655
2121.198000,-0.905001
2124.196000,-0.920135
2127.196000,-0.927217
2130.196000,-0.945190
2133.196000,-0.956551
2136.196000,-0.971090
2139.194000,-0.986394
2142.195000,-0.993146
2145.195000,-1.011360
2148.195000,-1.024567
2151.195000,-1.035313
2154.193000,-1.050267
2157.193000,-1.063008
2160.193000,-1.078880
2163.194000,-1.090663
2166.194000,-1.104781
2169.192000,-1.116012
2172.193000,-1.128077
2175.193000,-1.139877
2178.191000,-1.153216
2181.191000,-1.164186
2184.191000,-1.175812
2187.192000,-1.188428
2190.192000,-1.201516
2193.190000,-1.212567
2196.190000,-1.223769
2199.190000,-1.233175
2202.190000,-1.245097
2205.190000,-1.256216
2208.191000,-1.267163
2211.189000,-1.277793
2214.189000,-1.289059
2217.189000,-1.295960
2220.189000,-1.306460
2223.189000,-1.313171
2226.187000,-1.324416
2229.188000,-1.331888
2232.188000,-1.343226
2235.188000,-1.350715
2238.188000,-1.360740
2241.186000,-1.364656
2244.186000,-1.373651
2247.186000,-1.378631
2250.186000,-1.385491
2253.187000,-1.393735
2256.185000,-1.402193
2259.185000,-1.406163
2262.185000,-1.411762
2265.185000,-1.414784
2268.185000,-1.419680
2271.185000,-1.419649
2274.184000,-1.427423
2277.184000,-1.434494
2280.184000,-1.435841
2283.184000,-1.424670
2286.183000,-1.422538
2289.183000,-1.444611
2292.183000,-1.444281
2295.184000,-1.443024
2298.182000,-1.440719
2301.182000,-1.446511
2304.182000,-1.445233
2307.182000,-1.444774
2310.182000,-1.445294
2313.180000,-1.453110
2316.180000,-1.445471
2319.181000,-1.438176
2322.181000,-1.417511
2325.181000,-1.416232
2328.181000,-1.432373
2331.179000,-1.431833
2334.179000,-1.416759
2337.179000,-1.432332
2340.180000,-1.414645
2343.180000,-1.409434
2346.178000,-1.418228
2349.178000,-1.395207
2352.178000,-1.403940
2355.178000,-1.388031
2358.178000,-1.378845
2361.177000,-1.376710
2364.177000,-1.382075
2367.177000,-1.368973
2370.177000,-1.361321
2373.177000,-1.354712
2376.175000,-1.349392
2379.175000,-1.363058
2382.175000,-1.329624
2385.176000,-1.327619
2388.176000,-1.312172
2391.176000,-1.304417
2394.174000,-1.299087
2397.174000,-1.287413
2400.174000,-1.290633
2403.174000,-1.271487
2406.174000,-1.269287
2409.174000,-1.251114
2412.174000,-1.245981
2415.174000,-1.235245
2418.172000,-1.222613
2421.172000,-1.237037
2424.172000,-1.205874
2427.173000,-1.203151
2430.173000,-1.187068
2433.171000,-1.177465
2436.171000,-1.167032
2439.171000,-1.156384
2442.171000,-1.152013
2445.171000,-1.132799
2448.171000,-1.125092
2451.170000,-1.113606
2454.171000,-1.110223
2457.169000,-1.090034
2460.169000,-1.085631
2463.169000,-1.069559
2466.169000,-1.063416
2469.169000,-1.048873
2472.168000,-1.041418
2475.168000,-1.031328
2478.168000,-1.023306
2481.168000,-1.009283
2484.168000,-0.997415
2487.168000,-0.985422
2490.166000,-0.993611
2493.167000,-0.960361
2496.166000,-0.952087
2499.166000,-0.946420
2502.166000,-0.930817
2505.166000,-0.918052
2508.166000,-0.913354
2511.166000,-0.898396
2514.164000,-0.889360
2517.165000,-0.881732
2520.165000,-0.867049
2523.165000,-0.856022
2526.165000,-0.846364
2529.163000,-0.855216
2532.163000,-0.834925
2535.163000,-0.816347
2538.164000,-0.803408
2541.164000,-0.801542
2544.162000,-0.791680
2547.162000,-0.784334
2550.162000,-0.775454
2553.162000,-0.785340
2556.162000,-0.758678
2559.163000,-0.755197
2562.161000,-0.743438
2565.161000,-0.737523
2568.161000,-0.732111
2571.161000,-0.720540
2574.161000,-0.721172
2577.159000,-0.711857
2580.159000,-0.724904
2583.160000,-0.693895
2586.160000,-0.698603
2589.160000,-0.707730
2592.158000,-0.679732
2595.158000,-0.688466
2598.158000,-0.683536
2601.158000,-0.673205
2604.159000,-0.666206
2607.159000,-0.674929
2610.157000,-0.677343
2613.157000,-0.653546
2616.157000,-0.670965
2619.157000,-0.645367
2622.157000,-0.649453
2625.156000,-0.645860
2628.156000,-0.662164
2631.156000,-0.665026
2634.156000,-0.659081
2637.156000,-0.641529
2640.154000,-0.653489
2643.154000,-0.658931
2646.155000,-0.645738
2649.155000,-0.666828
2652.155000,-0.644630
2655.155000,-0.667358
2658.153000,-0.670193
2661.153000,-0.671927
2664.153000,-0.649912
2667.153000,-0.673029
2670.154000,-0.669792
2673.152000,-0.679025
2676.152000,-0.686419
2679.152000,-0.679287
2682.152000,-0.692569
2685.152000,-0.696091
2688.150000,-0.693891
2691.151000,-0.702546
2694.151000,-0.705324
2697.151000,-0.714213
2700.151000,-0.720414
2703.151000,-0.720261
2706.149000,-0.723317
2709.149000,-0.731503
2712.150000,-0.738873
2715.150000,-0.745672
2718.150000,-0.749591
2721.148000,-0.755381
2724.148000,-0.761462
2727.148000,-0.767537
2730.148000,-0.772004
2733.148000,-0.782046
2736.147000,-0.783817
2739.147000,-0.792428
2742.147000,-0.800777
2745.147000,-0.804537
2748.147000,-0.812073
2751.147000,-0.820752
2754.145000,-0.831202
2757.146000,-0.832348
2760.146000,-0.844630
2763.146000,-0.840884
2766.146000,-0.857606
2769.144000,-0.867536
2772.144000,-0.873080
2775.144000,-0.882860
2778.145000,-0.891267
2781.145000,-0.891920
2784.143000,-0.907520
2787.143000,-0.916182
2790.143000,-0.921427
2793.143000,-0.930344
2796.143000,-0.942378
2799.143000,-0.948147
2802.142000,-0.957088
2805.142000,-0.966644
2808.142000,-0.975904
2811.142000,-0.987591
2814.142000,-0.993462
2817.140000,-0.998938
2820.140000,-1.007859
2823.141000,-1.017911
2826.141000,-1.026617
2829.141000,-1.030791
2832.139000,-1.043784
2835.139000,-1.047105
2838.139000,-1.058235
2841.139000,-1.067533
2844.140000,-1.077592
2847.138000,-1.085312
2850.138000,-1.090601
2853.138000,-1.098097
2856.138000,-1.103332
2859.138000,-1.118616
2862.138000,-1.124409
2865.136000,-1.131371
2868.137000,-1.137980
2871.137000,-1.146642
2874.137000,-1.153162
2877.137000,-1.161456
2880.135000,-1.169438
2883.135000,-1.172348
2886.135000,-1.183036
2889.136000,-1.186055
2892.136000,-1.195791
2895.136000,-1.200676
2898.134000,-1.205976
2901.134000,-1.211051
2904.134000,-1.213961
2907.134000,-1.223517
2910.135000,-1.229782
2913.133000,-1.223160
2916.133000,-1.233787
2919.133000,-1.241034
2922.133000,-1.248245
2925.133000,-1.250811
2928.131000,-1.253830
2931.131000,-1.257641
2934.132000,-1.254778
2937.132000,-1.257913
2940.132000,-1.270385
2943.130000,-1.267271
2946.130000,-1.273044
2949.130000,-1.274760
2952.130000,-1.280104
2955.131000,-1.280176
2958.131000,-1.275070
2961.129000,-1.282260
2964.129000,-1.284191
2967.129000,-1.258222
2970.129000,-1.274903
2973.129000,-1.283912
2976.128000,-1.277830
2979.128000,-1.259426
2982.128000,-1.267992
2985.128000,-1.275967
2988.128000,-1.287073
2991.126000,-1.278537
2994.126000,-1.258056
2997.126000,-1.280240
3000.127000,-1.274461
3003.127000,-1.257699
3006.127000,-1.273951
3009.125000,-1.250356
3012.125000,-1.254483
3015.125000,-1.271290
3018.125000,-1.249965
3021.126000,-1.265385
3024.124000,-1.242581
3027.124000,-1.253612
3030.124000,-1.230435
3033.124000,-1.227715
3036.124000,-1.234555
3039.122000,-1.234650
3042.123000,-1.230265
3045.123000,-1.221256
3048.123000,-1.216201
3051.123000,-1.217976
3054.123000,-1.220305
3057.121000,-1.204041
3060.121000,-1.199500
3063.121000,-1.189335
3066.122000,-1.177349
3069.122000,-1.179831
3072.120000,-1.181472
3075.120000,-1.165104
3078.120000,-1.161004
3081.120000,-1.168218
3084.120000,-1.146509
3087.119000,-1.138547
3090.119000,-1.135162
3093.119000,-1.129328
3096.119000,-1.138677
3099.119000,-1.113721
3102.119000,-1.115241
3105.117000,-1.105953
3108.118000,-1.095629
3111.118000,-1.092033
3114.118000,-1.087620
3117.118000,-1.087777
3120.117000,-1.068648
3123.117000,-1.073597
3126.117000,-1.059792
3129.115000,-1.046303
3132.116000,-1.060724
3135.115000,-1.048486
3138.115000,-1.051790
3141.115000,-1.040181
3144.115000,-1.022908
3147.114000,-1.024145
3150.114000,-1.023486
3153.115000,-1.012597
3156.115000,-0.996773
3159.113000,-1.005802
3162.113000,-0.989009
3165.113000,-0.999360
3168.113000,-0.970645
3171.113000,-0.973922
3174.112000,-0.969696
3177.112000,-0.980418
3180.112000,-0.956846
3183.112000,-0.961728
3186.112000,-0.936004
3189.112000,-0.948994
3192.110000,-0.933234
3195.110000,-0.937490
3198.111000,-0.922111
3201.111000,-0.919231
3204.111000,-0.932040
3207.109000,-0.913000
3210.109000,-0.916416
3213.109000,-0.893344
3216.109000,-0.901996
3219.110000,-0.886331
3222.109000,-0.883771
3225.109000,-0.886685
3228.109000,-0.896407
3231.107000,-0.872886
3234.107000,-0.869001
3237.107000,-0.886018
3240.108000,-0.869327
3243.108000,-0.858714
3246.108000,-0.870228
3249.106000,-0.871642
3252.106000,-0.849131
3255.106000,-0.842930
3258.106000,-0.862134
3261.106000,-0.860332
3264.105000,-0.834884
3267.105000,-0.865472
3270.105000,-0.845663
3273.105000,-0.853489
3276.105000,-0.850963
3279.103000,-0.830662
3282.103000,-0.836101
3285.104000,-0.853040
3288.104000,-0.832276
3291.104000,-0.831950
3294.102000,-0.832865
3297.102000,-0.829659
3300.102000,-0.822714
3303.102000,-0.835958
3306.103000,-0.832079
3309.103000,-0.827432
3312.101000,-0.837093
3315.101000,-0.843277
3318.101000,-0.825240
3321.101000,-0.843270
3324.101000,-0.835424
3327.099000,-0.826215
3330.100000,-0.848138
3333.100000,-0.847489
3336.100000,-0.852041
3339.100000,-0.853594
3342.098000,-0.850175
3345.098000,-0.842288
3348.098000,-0.849505
3351.099000,-0.858809
3354.099000,-0.859846
3357.099000,-0.863847
3360.097000,-0.864184
3363.097000,-0.872706
3366.096000,-0.863419
3369.096000,-0.869038
3372.097000,-0.871836
3375.097000,-0.868889
3378.097000,-0.880997
3381.097000,-0.883829
3384.095000,-0.888782
3387.095000,-0.886250
3390.095000,-0.892916
3393.095000,-0.892885
3396.096000,-0.892681
3399.094000,-0.904726
3402.094000,-0.907201
3405.094000,-0.914227
3408.094000,-0.917606
3411.094000,-0.923307
3414.092000,-0.924341
3417.093000,-0.924708
3420.093000,-0.932105
3423.093000,-0.939400
3426.093000,-0.941987
3429.093000,-0.940223
3432.091000,-0.949289
3435.091000,-0.948783
3438.092000,-0.955877
3441.092000,-0.962612
3444.092000,-0.969122
3447.090000,-0.975299
3450.090000,-0.976488
3453.090000,-0.981615
3456.090000,-0.985677
3459.090000,-0.964597
3462.089000,-0.975859
3465.089000,-0.997164
3468.089000,-1.002331
3471.089000,-1.008848
3474.089000,-1.008787
3477.088000,-1.022524
3480.088000,-1.026246
3483.089000,-1.015936
3486.087000,-1.030485
3489.087000,-1.036485
3492.087000,-1.041636
3495.087000,-1.044970
3498.086000,-1.044059
3501.086000,-1.048550
3504.087000,-1.053388
3507.087000,-1.057477
3510.085000,-1.063708
3513.085000,-1.067570
3516.085000,-1.065568
3519.085000,-1.072860
3522.085000,-1.077711
3525.083000,-1.078952
3528.084000,-1.082524
3531.084000,-1.087811
3534.084000,-1.087845
3537.084000,-1.090476
3540.084000,-1.096207
3543.082000,-1.097846
3546.082000,-1.100949
3549.083000,-1.103064
3552.083000,-1.101908
3555.083000,-1.105287
3558.081000,-1.096822
3561.081000,-1.109638
3564.081000,-1.109462
3567.081000,-1.115900
3570.082000,-1.108700
3573.082000,-1.117954
3576.080000,-1.100072
3579.080000,-1.101466
3582.080000,-1.123389
3585.080000,-1.120143
3588.080000,-1.123896
3591.078000,-1.120653
3594.079000,-1.113422
3597.079000,-1.116077
3600.079000,-1.126214
