Time(s),Position(V)
747.309000,0.163841
750.308000,0.132970
753.308000,0.103014
756.308000,0.071620
759.308000,0.039379
762.308000,0.006306
765.306000,-0.027369
768.306000,-0.061653
771.307000,-0.097558
774.307000,-0.134404
777.307000,-0.167321
780.307000,-0.204107
783.305000,-0.242942
786.305000,-0.282692
789.305000,-0.320593
792.305000,-0.361604
795.306000,-0.403448
798.304000,-0.444592
801.304000,-0.484484
804.304000,-0.526784
807.304000,-0.569026
810.304000,-0.612396
813.304000,-0.654566
816.303000,-0.697828
819.303000,-0.740035
822.303000,-0.782933
825.303000,-0.822153
828.303000,-0.866087
831.301000,-0.908639
834.301000,-0.950907
837.302000,-0.993982
840.302000,-1.037808
843.302000,-1.079003
846.300000,-1.120891
849.300000,-1.163187
852.300000,-1.207220
855.300000,-1.251005
858.300000,-1.295110
861.299000,-1.339962
864.299000,-1.383703
867.299000,-1.427556
870.299000,-1.465647
873.299000,-1.509303
876.299000,-1.549875
879.297000,-1.589799
882.298000,-1.626091
885.298000,-1.661844
888.298000,-1.697167
891.298000,-1.729132
894.296000,-1.764534
897.296000,-1.794677
900.296000,-1.827149
903.297000,-1.857744
906.297000,-1.890226
909.295000,-1.920352
912.295000,-1.952623
915.295000,-1.986458
918.295000,-2.017597
921.295000,-2.049681
924.295000,-2.082880
927.294000,-2.112065
930.294000,-2.141674
933.294000,-2.172167
936.294000,-2.198228
939.294000,-2.223431
942.292000,-2.249916
945.292000,-2.270181
948.293000,-2.290866
951.293000,-2.310515
954.293000,-2.327978
957.291000,-2.345873
960.291000,-2.358125
963.291000,-2.372450
966.291000,-2.385902
969.292000,-2.395206
972.292000,-2.404330
975.290000,-2.416490
978.290000,-2.426359
981.290000,-2.431403
984.290000,-2.436934
987.290000,-2.434901
990.288000,-2.447391
993.289000,-2.445542
996.289000,-2.449526
999.289000,-2.437672
1002.289000,-2.435435
1005.287000,-2.436683
1008.287000,-2.432807
1011.287000,-2.442190
1014.288000,-2.438080
1017.288000,-2.424958
1020.286000,-2.426393
1023.286000,-2.411387
1026.286000,-2.422653
1029.286000,-2.397191
1032.286000,-2.390790
1035.287000,-2.379976
1038.285000,-2.363717
1041.285000,-2.355925
1044.285000,-2.341029
1047.285000,-2.327315
1050.285000,-2.315060
1053.283000,-2.296992
1056.284000,-2.277870
1059.285000,-2.260958
1062.283000,-2.238936
1065.283000,-2.220072
1068.283000,-2.193441
1071.283000,-2.170617
1074.283000,-2.143139
1077.281000,-2.118276
1080.282000,-2.089690
1083.282000,-2.060441
1086.282000,-2.030039
1089.282000,-2.000212
1092.280000,-1.969325
1095.280000,-1.938944
1098.280000,-1.908655
1101.281000,-1.880412
1104.281000,-1.859498
1107.281000,-1.818151
1110.279000,-1.789541
1113.279000,-1.762661
1116.279000,-1.730380
1119.279000,-1.700764
1122.279000,-1.670216
1125.278000,-1.639417
1128.278000,-1.609740
1131.278000,-1.573192
1134.278000,-1.540578
1137.278000,-1.502905
1140.276000,-1.467524
1143.276000,-1.430146
1146.277000,-1.394139
1149.277000,-1.356630
1152.277000,-1.316615
1155.275000,-1.278065
1158.275000,-1.239906
1161.275000,-1.205496
1164.275000,-1.168758
1167.276000,-1.133900
1170.276000,-1.096394
1173.274000,-1.058470
1176.274000,-1.022874
1179.274000,-0.987785
1182.274000,-0.954892
1185.274000,-0.918147
1188.272000,-0.884669
1191.273000,-0.849094
1194.273000,-0.816652
1197.273000,-0.782372
1200.273000,-0.750587
1203.273000,-0.716926
1206.271000,-0.684393
1209.271000,-0.649447
1212.272000,-0.619756
1215.272000,-0.587114
1218.272000,-0.552780
1221.270000,-0.520172
1224.270000,-0.492939
1227.270000,-0.460929
1230.270000,-0.432017
1233.271000,-0.401969
1236.269000,-0.376154
1239.269000,-0.351970
1242.269000,-0.321613
1245.269000,-0.298697
1248.269000,-0.274401
1251.267000,-0.249004
1254.267000,-0.228501
1257.268000,-0.199841
1260.268000,-0.180685
1263.268000,-0.158303
1266.268000,-0.142526
1269.266000,-0.123475
1272.266000,-0.101617
1275.266000,-0.082359
1278.267000,-0.065735
1281.267000,-0.054626
1284.265000,-0.030789
1287.265000,-0.017776
1290.265000,-0.000639
1293.265000,0.012452
1296.265000,0.004885
1299.264000,0.018051
1302.264000,0.039294
1305.264000,0.047963
1308.264000,0.046138
1311.264000,0.066409
1314.264000,0.062928
1317.262000,0.078001
1320.262000,0.079000
1323.263000,0.083848
1326.263000,0.083086
1329.263000,0.092850
1332.261000,0.086037
1335.261000,0.093856
1338.261000,0.093880
1341.261000,0.080642
1344.262000,0.079938
1347.260000,0.067075
1350.260000,0.059501
1353.260000,0.054402
1356.260000,0.046301
1359.260000,0.034967
1362.260000,0.025153
1365.259000,0.016073
1368.259000,0.009219
1371.259000,-0.008169
1374.259000,-0.020393
1377.259000,-0.034171
1380.257000,-0.048157
1383.257000,-0.060201
1386.258000,-0.075713
1389.258000,-0.094719
1392.258000,-0.110187
1395.256000,-0.126919
1398.256000,-0.146442
1401.256000,-0.160081
1404.256000,-0.179406
1407.256000,-0.198239
1410.257000,-0.220537
1413.255000,-0.240172
1416.255000,-0.262972
1419.255000,-0.284399
1422.255000,-0.307182
1425.255000,-0.328701
1428.253000,-0.354064
1431.254000,-0.381494
1434.254000,-0.403944
1437.254000,-0.431405
1440.254000,-0.456775
1443.252000,-0.480796
1446.252000,-0.508695
1449.252000,-0.537387
1452.253000,-0.562471
1455.253000,-0.592421
1458.251000,-0.621602
1461.251000,-0.648566
1464.251000,-0.675752
1467.251000,-0.705198
1470.251000,-0.732750
1473.251000,-0.760221
1476.250000,-0.787726
1479.250000,-0.812923
1482.250000,-0.843134
1485.250000,-0.872421
1488.249000,-0.900871
1491.249000,-0.928539
1494.249000,-0.957122
1497.250000,-0.986745
1500.248000,-1.014352
1503.248000,-1.041258
1506.248000,-1.069664
1509.248000,-1.099253
1512.248000,-1.127581
1515.246000,-1.154552
1518.247000,-1.181493
1521.247000,-1.211449
1524.247000,-1.240990
1527.246000,-1.268217
1530.246000,-1.296888
1533.246000,-1.324688
1536.246000,-1.353975
1539.244000,-1.380834
1542.245000,-1.408312
1545.245000,-1.435293
1548.245000,-1.457046
1551.245000,-1.483358
1554.245000,-1.508320
1557.243000,-1.532412
1560.243000,-1.557082
1563.244000,-1.579614
1566.244000,-1.601160
1569.244000,-1.620411
1572.242000,-1.641675
1575.242000,-1.659546
1578.242000,-1.679392
1581.242000,-1.695563
1584.243000,-1.711289
1587.241000,-1.727229
1590.241000,-1.742968
1593.241000,-1.759078
1596.241000,-1.774502
1599.241000,-1.783065
1602.239000,-1.796190
1605.239000,-1.809822
1608.240000,-1.821367
1611.240000,-1.831072
1614.240000,-1.841590
1617.240000,-1.851316
1620.238000,-1.861694
1623.238000,-1.864621
1626.238000,-1.871036
1629.239000,-1.882404
1632.239000,-1.884695
1635.237000,-1.890529
1638.237000,-1.896998
1641.237000,-1.896631
1644.237000,-1.903739
1647.237000,-1.899541
1650.236000,-1.895234
1653.236000,-1.896192
1656.236000,-1.893500
1659.236000,-1.894129
1662.236000,-1.884872
1665.236000,-1.887653
1668.234000,-1.883720
1671.235000,-1.890379
1674.234000,-1.879905
1677.234000,-1.871230
1680.234000,-1.859356
1683.234000,-1.857928
1686.234000,-1.844004
1689.232000,-1.834876
1692.232000,-1.829726
1695.233000,-1.818565
1698.232000,-1.807453
1701.232000,-1.797659
1704.232000,-1.789653
1707.232000,-1.779825
1710.232000,-1.766129
1713.232000,-1.756015
1716.231000,-1.744733
1719.231000,-1.729041
1722.231000,-1.716313
1725.231000,-1.700053
1728.231000,-1.688370
1731.229000,-1.672297
1734.229000,-1.657190
1737.229000,-1.643109
1740.230000,-1.628583
1743.230000,-1.611487
1746.228000,-1.599752
1749.228000,-1.575089
1752.228000,-1.559292
1755.228000,-1.538834
1758.228000,-1.518257
1761.229000,-1.498540
1764.227000,-1.478806
1767.227000,-1.457240
1770.227000,-1.435759
1773.227000,-1.413170
1776.227000,-1.391597
1779.225000,-1.370064
1782.226000,-1.347217
1785.226000,-1.322220
1788.226000,-1.298781
1791.226000,-1.276555
1794.224000,-1.253327
1797.225000,-1.231598
1800.225000,-1.207176
1803.223000,-1.183903
1806.224000,-1.162480
1809.224000,-1.136559
1812.224000,-1.111936
1815.224000,-1.086597
1818.222000,-1.067189
1821.222000,-1.048819
1824.222000,-1.019590
1827.223000,-1.001743
1830.223000,-0.977869
1833.221000,-0.958206
1836.221000,-0.934906
1839.221000,-0.916423
1842.221000,-0.894959
1845.221000,-0.874668
1848.222000,-0.853635
1851.220000,-0.835282
1854.220000,-0.811625
1857.220000,-0.795338
1860.220000,-0.772058
1863.220000,-0.757332
1866.218000,-0.733774
1869.218000,-0.716569
1872.219000,-0.700925
1875.219000,-0.678199
1878.219000,-0.663225
1881.219000,-0.641937
1884.217000,-0.627986
1887.217000,-0.604730
1890.217000,-0.590989
1893.218000,-0.570647
1896.218000,-0.552378
1899.216000,-0.541361
1902.216000,-0.521484
1905.216000,-0.504307
1908.216000,-0.511816
1911.216000,-0.474983
1914.215000,-0.471461
1917.215000,-0.448569
1920.215000,-0.435077
1923.215000,-0.423801
1926.215000,-0.409710
1929.215000,-0.396989
1932.213000,-0.393114
1935.213000,-0.374872
1938.214000,-0.381311
1941.214000,-0.353466
1944.214000,-0.345276
1947.212000,-0.336839
1950.212000,-0.342781
1953.212000,-0.326739
1956.212000,-0.318550
1959.213000,-0.308933
1962.211000,-0.305771
1965.211000,-0.319080
1968.211000,-0.295117
1971.211000,-0.294740
1974.211000,-0.308147
1977.209000,-0.284361
1980.210000,-0.290416
1983.210000,-0.280139
1986.209000,-0.302317
1989.209000,-0.290831
1992.209000,-0.271953
1995.209000,-0.276145
1998.209000,-0.300512
2001.207000,-0.296348
2004.208000,-0.294465
2007.208000,-0.301750
2010.208000,-0.297881
2013.208000,-0.302559
2016.208000,-0.304598
2019.206000,-0.304806
2022.206000,-0.308385
2025.207000,-0.293673
2028.207000,-0.315946
2031.207000,-0.323741
2034.205000,-0.332545
2037.205000,-0.327752
2040.205000,-0.343774
2043.205000,-0.348040
2046.206000,-0.352582
2049.204000,-0.363117
2052.204000,-0.373604
2055.204000,-0.381923
2058.204000,-0.381001
2061.204000,-0.394460
2064.202000,-0.404998
2067.202000,-0.414187
2070.203000,-0.427866
2073.203000,-0.436722
2076.203000,-0.448402
2079.203000,-0.458954
2082.201000,-0.469013
2085.201000,-0.481183
2088.201000,-0.492861
2091.202000,-0.506486
2094.202000,-0.518193
2097.200000,-0.532971
2100.200000,-0.544866
2103.200000,-0.557032
2106.200000,-0.571259
2109.200000,-0.586628
2112.201000,-0.601324
2115.199000,-0.615843
2118.199000,-0.633133
2121.199000,-0.643749
2124.199000,-0.657724
2127.199000,-0.674208
2130.197000,-0.688962
2133.197000,-0.703535
2136.198000,-0.718663
2139.198000,-0.731221
2142.198000,-0.749272
2145.196000,-0.763468
2148.196000,-0.780129
2151.196000,-0.792374
2154.196000,-0.802082
2157.197000,-0.820130
2160.195000,-0.834370
2163.195000,-0.845300
2166.195000,-0.866264
2169.195000,-0.879430
2172.195000,-0.894599
2175.195000,-0.909196
2178.194000,-0.923039
2181.194000,-0.938401
2184.194000,-0.950561
2187.193000,-0.965545
2190.193000,-0.980598
2193.193000,-0.994516
2196.193000,-1.005533
2199.193000,-1.022867
2202.192000,-1.034646
2205.192000,-1.047452
2208.192000,-1.057790
2211.192000,-1.073193
2214.192000,-1.086417
2217.190000,-1.099216
2220.190000,-1.110896
2223.191000,-1.124419
2226.191000,-1.132177
2229.191000,-1.143579
2232.189000,-1.155844
2235.189000,-1.161385
2238.189000,-1.175472
2241.189000,-1.188652
2244.190000,-1.196284
2247.190000,-1.207560
2250.188000,-1.215035
2253.188000,-1.225682
2256.188000,-1.234939
2259.188000,-1.243900
2262.188000,-1.251576
2265.186000,-1.256250
2268.187000,-1.267380
2271.187000,-1.276049
2274.187000,-1.282083
2277.187000,-1.289851
2280.185000,-1.293570
2283.185000,-1.298846
2286.185000,-1.305502
2289.186000,-1.300607
2292.186000,-1.294807
2295.186000,-1.317719
2298.184000,-1.324855
2301.184000,-1.322581
2304.184000,-1.329499
2307.184000,-1.334601
2310.185000,-1.334431
2313.183000,-1.339938
2316.183000,-1.331562
2319.183000,-1.336923
2322.183000,-1.346686
2325.183000,-1.349097
2328.181000,-1.351792
2331.181000,-1.329822
2334.182000,-1.343011
2337.182000,-1.353006
2340.182000,-1.353047
2343.182000,-1.348141
2346.180000,-1.325644
2349.180000,-1.332439
2352.180000,-1.341573
2355.181000,-1.320255
2358.181000,-1.336117
2361.179000,-1.317855
2364.179000,-1.308051
2367.179000,-1.319089
2370.179000,-1.305689
2373.179000,-1.308585
2376.178000,-1.292713
2379.178000,-1.291768
2382.178000,-1.290303
2385.178000,-1.284684
2388.178000,-1.284510
2391.176000,-1.271626
2394.176000,-1.269107
2397.176000,-1.283888
2400.177000,-1.263794
2403.177000,-1.250288
2406.177000,-1.252674
2409.175000,-1.239219
2412.175000,-1.227957
2415.175000,-1.226026
2418.175000,-1.238237
2421.176000,-1.217401
2424.174000,-1.204946
2427.174000,-1.207978
2430.174000,-1.191824
2433.174000,-1.184855
2436.174000,-1.192133
2439.174000,-1.170016
2442.173000,-1.163656
2445.173000,-1.170424
2448.173000,-1.143684
2451.173000,-1.130644
2454.173000,-1.128492
2457.171000,-1.124406
2460.171000,-1.126602
2463.171000,-1.105365
2466.172000,-1.093919
2469.172000,-1.092498
2472.170000,-1.078323
2475.170000,-1.063858
2478.170000,-1.055703
2481.169000,-1.049886
2484.169000,-1.038940
2487.170000,-1.033368
2490.170000,-1.021701
2493.170000,-1.010548
2496.168000,-1.013559
2499.168000,-0.994427
2502.168000,-0.992071
2505.168000,-0.985769
2508.169000,-0.984790
2511.167000,-0.956506
2514.167000,-0.954820
2517.167000,-0.944010
2520.167000,-0.942399
2523.167000,-0.936018
2526.167000,-0.918405
2529.165000,-0.905280
2532.166000,-0.915101
2535.166000,-0.890309
2538.166000,-0.883839
2541.166000,-0.876945
2544.164000,-0.868379
2547.164000,-0.863195
2550.164000,-0.868742
2553.165000,-0.838943
2556.165000,-0.841091
2559.163000,-0.839463
2562.163000,-0.826871
2565.164000,-0.816765
2568.162000,-0.803592
2571.162000,-0.803238
2574.163000,-0.790762
2577.163000,-0.794437
2580.163000,-0.798404
2583.161000,-0.778405
2586.161000,-0.785432
2589.161000,-0.760776
2592.161000,-0.759786
2595.161000,-0.747990
2598.162000,-0.747779
2601.160000,-0.738818
2604.160000,-0.735348
2607.160000,-0.754041
2610.160000,-0.730813
2613.160000,-0.738258
2616.158000,-0.723099
2619.159000,-0.712323
2622.159000,-0.707856
2625.159000,-0.723052
2628.159000,-0.706456
2631.157000,-0.692688
2634.157000,-0.701373
2637.157000,-0.688894
2640.158000,-0.684196
2643.158000,-0.683540
2646.158000,-0.703865
2649.156000,-0.678838
2652.156000,-0.697709
2655.156000,-0.675704
2658.156000,-0.691396
2661.156000,-0.688544
2664.155000,-0.670309
2667.155000,-0.684352
2670.155000,-0.688381
2673.155000,-0.669490
2676.155000,-0.684097
2679.153000,-0.679960
2682.153000,-0.680032
2685.154000,-0.687215
2688.154000,-0.681915
2691.154000,-0.688051
2694.154000,-0.695768
2697.152000,-0.686609
2700.152000,-0.680521
2703.152000,-0.681123
2706.153000,-0.699918
2709.153000,-0.705337
2712.151000,-0.710447
2715.151000,-0.707639
2718.151000,-0.700275
2721.151000,-0.714142
2724.151000,-0.714043
2727.149000,-0.717143
2730.150000,-0.721349
2733.150000,-0.725496
2736.150000,-0.730306
2739.150000,-0.731394
2742.148000,-0.736014
2745.148000,-0.739920
2748.148000,-0.739859
2751.149000,-0.745954
2754.149000,-0.747032
2757.149000,-0.751753
2760.147000,-0.760327
2763.147000,-0.761476
2766.147000,-0.762451
2769.147000,-0.765491
2772.148000,-0.775179
2775.146000,-0.780339
2778.146000,-0.781842
2781.146000,-0.783188
2784.146000,-0.790011
2787.146000,-0.792397
2790.146000,-0.795606
2793.145000,-0.798911
2796.145000,-0.805764
2799.145000,-0.812628
2802.145000,-0.814351
2805.145000,-0.816819
2808.143000,-0.824383
2811.143000,-0.829468
2814.143000,-0.836220
2817.144000,-0.842444
2820.144000,-0.841057
2823.142000,-0.817934
2826.142000,-0.845980
2829.142000,-0.859635
2832.142000,-0.857160
2835.142000,-0.872509
2838.141000,-0.873138
2841.141000,-0.879634
2844.141000,-0.883629
2847.141000,-0.889343
2850.141000,-0.888792
2853.141000,-0.896156
2856.139000,-0.900034
2859.139000,-0.909788
2862.140000,-0.914343
2865.140000,-0.919496
2868.140000,-0.923844
2871.138000,-0.924667
2874.138000,-0.928733
2877.138000,-0.933519
2880.138000,-0.943136
2883.139000,-0.944812
2886.137000,-0.934267
2889.137000,-0.947287
2892.137000,-0.955616
2895.137000,-0.954490
2898.137000,-0.938618
2901.137000,-0.965369
2904.136000,-0.972423
2907.136000,-0.978497
2910.136000,-0.983865
2913.136000,-0.985891
2916.136000,-0.989128
2919.134000,-0.991279
2922.134000,-0.984497
2925.134000,-0.995841
2928.135000,-0.996348
2931.134000,-1.006781
2934.134000,-1.007726
2937.134000,-1.006397
2940.133000,-0.996566
2943.133000,-1.024258
2946.133000,-1.020545
2949.134000,-1.004119
2952.132000,-1.026505
2955.132000,-1.028850
2958.132000,-1.017102
2961.132000,-1.028612
2964.132000,-1.040116
2967.130000,-1.043097
2970.131000,-1.047041
2973.131000,-1.047116
2976.131000,-1.046225
2979.131000,-1.049937
2982.129000,-1.049454
2985.129000,-1.052918
2988.129000,-1.049087
2991.129000,-1.057644
2994.130000,-1.058449
2997.130000,-1.055587
3000.128000,-1.062923
3003.128000,-1.058205
3006.128000,-1.061638
3009.127000,-1.057334
3012.127000,-1.055505
3015.128000,-1.057137
3018.128000,-1.062505
3021.128000,-1.066921
3024.126000,-1.066652
3027.126000,-1.059547
3030.126000,-1.047782
3033.126000,-1.056603
3036.127000,-1.048285
3039.125000,-1.050916
3042.125000,-1.044012
3045.125000,-1.034691
3048.125000,-1.055165
3051.125000,-1.046140
3054.123000,-1.031254
3057.124000,-1.050862
3060.124000,-1.035551
3063.123000,-1.040847
3066.124000,-1.046813
3069.124000,-1.026579
3072.122000,-1.035557
3075.122000,-1.024125
3078.122000,-1.015212
3081.123000,-1.029741
3084.123000,-1.018703
3087.121000,-1.023064
3090.121000,-1.002919
3093.121000,-1.020562
3096.121000,-0.996035
3099.121000,-1.009633
3102.120000,-1.002759
3105.120000,-0.985225
3108.120000,-0.979211
3111.120000,-0.990759
3114.120000,-0.986442
3117.118000,-0.986241
3120.118000,-0.970131
3123.119000,-0.968452
3126.119000,-0.979997
3129.119000,-0.960208
3132.119000,-0.971396
3135.117000,-0.946145
3138.117000,-0.962853
3141.117000,-0.941504
3144.117000,-0.935865
3147.118000,-0.944622
3150.116000,-0.925343
3153.116000,-0.942572
3156.116000,-0.919167
3159.116000,-0.913513
3162.116000,-0.927675
3165.116000,-0.908965
3168.115000,-0.911134
3171.115000,-0.891896
3174.115000,-0.891791
3177.115000,-0.908152
3180.115000,-0.876133
3183.114000,-0.885998
3186.114000,-0.889517
3189.113000,-0.865224
3192.113000,-0.862181
3195.113000,-0.879757
3198.113000,-0.851766
3201.113000,-0.850610
3204.113000,-0.843994
3207.111000,-0.857660
3210.111000,-0.842662
3213.112000,-0.844596
3216.112000,-0.822238
3219.112000,-0.818335
3222.110000,-0.822455
3225.110000,-0.812284
3228.110000,-0.819739
3231.110000,-0.806733
3234.111000,-0.813127
3237.109000,-0.802963
3240.109000,-0.792306
3243.109000,-0.790674
3246.109000,-0.806627
3249.109000,-0.787149
3252.109000,-0.784871
3255.108000,-0.777392
3258.108000,-0.797571
3261.108000,-0.770678
3264.108000,-0.785653
3267.108000,-0.778813
3270.106000,-0.761374
3273.106000,-0.758987
3276.106000,-0.777436
3279.107000,-0.755122
3282.107000,-0.757702
3285.107000,-0.751900
3288.105000,-0.764841
3291.105000,-0.768659
3294.105000,-0.744856
3297.105000,-0.765664
3300.106000,-0.748255
3303.104000,-0.752161
3306.104000,-0.761823
3309.104000,-0.743778
3312.104000,-0.746267
3315.104000,-0.760585
3318.102000,-0.745770
3321.103000,-0.731846
3324.103000,-0.758178
3327.103000,-0.758301
3330.103000,-0.755741
3333.101000,-0.737428
3336.102000,-0.743187
3339.102000,-0.754602
3342.100000,-0.730867
3345.101000,-0.753616
3348.101000,-0.754283
3351.101000,-0.749795
3354.101000,-0.746858
3357.099000,-0.743853
3360.099000,-0.751189
3363.099000,-0.752131
3366.100000,-0.760922
3369.100000,-0.760813
3372.100000,-0.759443
3375.098000,-0.756808
3378.098000,-0.761551
3381.098000,-0.749829
3384.098000,-0.744309
3387.099000,-0.761619
3390.097000,-0.763033
3393.097000,-0.761761
3396.097000,-0.761211
3399.097000,-0.767768
3402.096000,-0.774656
3405.096000,-0.776518
3408.096000,-0.778273
3411.097000,-0.778371
3414.095000,-0.772799
3417.095000,-0.757825
3420.095000,-0.780261
3423.095000,-0.773313
3426.095000,-0.780472
3429.093000,-0.792387
3432.094000,-0.795470
3435.094000,-0.785170
3438.093000,-0.786180
3441.093000,-0.799485
3444.093000,-0.801865
3447.093000,-0.804040
3450.093000,-0.807352
3453.092000,-0.811407
3456.092000,-0.813491
3459.092000,-0.819066
3462.092000,-0.827259
3465.092000,-0.832671
3468.090000,-0.829547
3471.090000,-0.837841
3474.090000,-0.843059
3477.091000,-0.832110
3480.091000,-0.835635
3483.091000,-0.843022
3486.089000,-0.855168
3489.089000,-0.863042
3492.089000,-0.864116
3495.089000,-0.867294
3498.090000,-0.872285
3501.088000,-0.875976
3504.088000,-0.877408
3507.088000,-0.883170
3510.088000,-0.886086
3513.088000,-0.890696
3516.088000,-0.893548
3519.087000,-0.897974
3522.087000,-0.904148
3525.087000,-0.910168
3528.087000,-0.911844
3531.087000,-0.912041
3534.085000,-0.923365
3537.085000,-0.924565
3540.085000,-0.926224
3543.086000,-0.935063
3546.086000,-0.934682
3549.084000,-0.941824
3552.084000,-0.944064
3555.084000,-0.946797
3558.084000,-0.955007
3561.084000,-0.956336
3564.083000,-0.957679
3567.083000,-0.964713
3570.083000,-0.966705
3573.083000,-0.963322
3576.083000,-0.976441
3579.083000,-0.975214
3582.081000,-0.983699
3585.082000,-0.986133
3588.082000,-0.987730
3591.082000,-0.968962
3594.082000,-0.990229
3597.080000,-0.996511
3600.080000,-1.001964
3603.080000,-1.005968
3606.080000,-1.004456
