Time(s),Position(V)
852.401000,1.820218
855.400000,1.861117
858.400000,1.899459
861.400000,1.943238
864.398000,1.982498
867.398000,2.020110
870.398000,2.059452
873.399000,2.095343
876.399000,2.134294
879.397000,2.167497
882.397000,2.201481
885.397000,2.232753
888.397000,2.268651
891.397000,2.288670
894.396000,2.323743
897.396000,2.354868
900.396000,2.383233
903.396000,2.413886
906.396000,2.439375
909.396000,2.464531
912.394000,2.488141
915.394000,2.511872
918.395000,2.536178
921.395000,2.531365
924.395000,2.571818
927.393000,2.588418
930.393000,2.609855
933.393000,2.627243
936.393000,2.647980
939.394000,2.663743
942.394000,2.683793
945.392000,2.700168
948.392000,2.714677
951.392000,2.726545
954.392000,2.743019
957.392000,2.758724
960.391000,2.761444
963.391000,2.781606
966.391000,2.789962
969.391000,2.801302
972.391000,2.810358
975.389000,2.816664
978.390000,2.823973
981.390000,2.829729
984.389000,2.836320
987.389000,2.826700
990.389000,2.814965
993.389000,2.838200
996.389000,2.818011
999.387000,2.820098
1002.387000,2.828311
1005.388000,2.825088
1008.387000,2.809362
1011.387000,2.804505
1014.387000,2.798481
1017.387000,2.794058
1020.387000,2.787623
1023.385000,2.780525
1026.386000,2.770095
1029.386000,2.761039
1032.386000,2.753907
1035.386000,2.742006
1038.384000,2.729720
1041.384000,2.717669
1044.384000,2.705268
1047.384000,2.692139
1050.385000,2.676141
1053.385000,2.662139
1056.383000,2.646481
1059.383000,2.630398
1062.383000,2.614431
1065.383000,2.598732
1068.383000,2.580528
1071.382000,2.561905
1074.382000,2.543695
1077.382000,2.525171
1080.382000,2.505689
1083.382000,2.485829
1086.380000,2.465599
1089.380000,2.449808
1092.381000,2.426094
1095.381000,2.404582
1098.381000,2.381904
1101.381000,2.358577
1104.379000,2.337272
1107.379000,2.313792
1110.379000,2.292019
1113.379000,2.265357
1116.380000,2.241554
1119.378000,2.217452
1122.378000,2.188271
1125.378000,2.164009
1128.378000,2.137795
1131.378000,2.111460
1134.376000,2.083666
1137.377000,2.055933
1140.377000,2.025953
1143.377000,1.999849
1146.377000,1.971858
1149.377000,1.944162
1152.375000,1.914978
1155.375000,1.885722
1158.376000,1.856925
1161.376000,1.826602
1164.375000,1.801868
1167.375000,1.772792
1170.375000,1.749271
1173.375000,1.723782
1176.374000,1.694584
1179.374000,1.668075
1182.373000,1.641733
1185.373000,1.614125
1188.373000,1.589507
1191.373000,1.564031
1194.373000,1.535173
1197.373000,1.510221
1200.371000,1.484654
1203.373000,1.462384
1206.371000,1.439754
1209.372000,1.414608
1212.372000,1.391257
1215.370000,1.367338
1218.370000,1.345449
1221.370000,1.322849
1224.371000,1.302252
1227.371000,1.281002
1230.369000,1.261306
1233.369000,1.241004
1236.369000,1.222246
1239.369000,1.202233
1242.369000,1.184869
1245.367000,1.167800
1248.368000,1.154175
1251.368000,1.140050
1254.368000,1.122125
1257.368000,1.108507
1260.368000,1.093695
1263.366000,1.080940
1266.366000,1.066326
1269.367000,1.050573
1272.367000,1.037771
1275.367000,1.030690
1278.365000,1.015334
1281.365000,1.005822
1284.365000,0.996168
1287.365000,0.987693
1290.366000,0.978443
1293.366000,0.972912
1296.364000,0.963299
1299.364000,0.955123
1302.364000,0.963982
1305.364000,0.946747
1308.364000,0.939829
1311.362000,0.935301
1314.363000,0.939288
1317.363000,0.928097
1320.362000,0.922328
1323.362000,0.929794
1326.361000,0.932986
1329.361000,0.927445
1332.361000,0.925731
1335.362000,0.948949
1338.362000,0.949463
1341.360000,0.949208
1344.360000,0.931211
1347.360000,0.949429
1350.360000,0.961612
1353.360000,0.956809
1356.361000,0.959780
1359.359000,0.977729
1362.359000,0.983940
1365.359000,0.976421
1368.359000,0.981598
1371.359000,0.997178
1374.357000,1.007461
1377.357000,1.017894
1380.358000,1.032797
1383.358000,1.024078
1386.358000,1.048068
1389.356000,1.059384
1392.356000,1.070575
1395.356000,1.079513
1398.356000,1.092825
1401.357000,1.102173
1404.357000,1.117553
1407.355000,1.128502
1410.355000,1.139873
1413.355000,1.155678
1416.355000,1.163863
1419.355000,1.178841
1422.354000,1.191032
1425.354000,1.207020
1428.354000,1.222423
1431.354000,1.239168
1434.354000,1.255013
1437.352000,1.268312
1440.352000,1.285877
1443.352000,1.302300
1446.353000,1.319892
1449.353000,1.333769
1452.353000,1.350144
1455.351000,1.367882
1458.351000,1.385546
1461.351000,1.409349
1464.351000,1.427679
1467.352000,1.447939
1470.350000,1.467571
1473.350000,1.484868
1476.350000,1.502446
1479.350000,1.523037
1482.350000,1.539089
1485.348000,1.560319
1488.349000,1.580648
1491.349000,1.600242
1494.349000,1.619993
1497.349000,1.639091
1500.349000,1.656717
1503.347000,1.676064
1506.347000,1.690066
1509.347000,1.715338
1512.348000,1.735201
1515.348000,1.750012
1518.346000,1.770229
1521.346000,1.792084
1524.346000,1.807681
1527.346000,1.827533
1530.346000,1.847036
1533.345000,1.861735
1536.345000,1.880276
1539.345000,1.900245
1542.345000,1.918976
1545.345000,1.936408
1548.345000,1.955697
1551.343000,1.969906
1554.344000,1.984361
1557.344000,1.999645
1560.344000,2.013651
1563.344000,2.029999
1566.342000,2.049059
1569.342000,2.062630
1572.342000,2.070785
1575.342000,2.088330
1578.343000,2.102886
1581.341000,2.114727
1584.341000,2.123956
1587.341000,2.138917
1590.341000,2.149473
1593.341000,2.158179
1596.341000,2.171338
1599.340000,2.165657
1602.340000,2.192846
1605.340000,2.199356
1608.339000,2.206665
1611.339000,2.221402
1614.339000,2.228548
1617.339000,2.238226
1620.338000,2.228524
1623.338000,2.253772
1626.338000,2.259693
1629.338000,2.262783
1632.338000,2.265462
1635.338000,2.276235
1638.336000,2.282837
1641.336000,2.273488
1644.337000,2.292563
1647.337000,2.287171
1650.337000,2.296397
1653.337000,2.291434
1656.335000,2.306314
1659.335000,2.297135
1662.335000,2.303842
1665.336000,2.303244
1668.336000,2.300912
1671.334000,2.308340
1674.334000,2.303458
1677.334000,2.294266
1680.334000,2.294381
1683.334000,2.297268
1686.333000,2.293372
1689.333000,2.285662
1692.333000,2.277768
1695.333000,2.276477
1698.333000,2.268875
1701.331000,2.262702
1704.331000,2.264575
1707.331000,2.252656
1710.332000,2.244821
1713.332000,2.236254
1716.330000,2.229496
1719.330000,2.222901
1722.330000,2.217163
1725.330000,2.207882
1728.330000,2.201008
1731.331000,2.190253
1734.329000,2.181428
1737.329000,2.175132
1740.329000,2.162690
1743.329000,2.157761
1746.329000,2.147134
1749.327000,2.137534
1752.328000,2.127254
1755.328000,2.115713
1758.328000,2.104692
1761.328000,2.095047
1764.326000,2.082109
1767.326000,2.071945
1770.326000,2.060199
1773.326000,2.047768
1776.327000,2.033602
1779.327000,2.020942
1782.325000,2.011176
1785.325000,1.996303
1788.325000,1.983389
1791.325000,1.969094
1794.325000,1.957920
1797.324000,1.943764
1800.324000,1.931061
1803.324000,1.915192
1806.324000,1.899422
1809.324000,1.887157
1812.322000,1.872104
1815.322000,1.858503
1818.323000,1.845697
1821.323000,1.826973
1824.323000,1.815758
1827.323000,1.803081
1830.321000,1.786254
1833.321000,1.772357
1836.321000,1.761577
1839.321000,1.742802
1842.322000,1.731305
1845.320000,1.718757
1848.320000,1.700156
1851.320000,1.692456
1854.320000,1.674823
1857.320000,1.661548
1860.318000,1.650105
1863.319000,1.635637
1866.319000,1.619551
1869.319000,1.608812
1872.319000,1.597506
1875.319000,1.579923
1878.317000,1.567478
1881.317000,1.560972
1884.318000,1.545844
1887.318000,1.533820
1890.318000,1.521548
1893.316000,1.508538
1896.316000,1.498435
1899.316000,1.484640
1902.316000,1.476271
1905.316000,1.468693
1908.315000,1.454949
1911.315000,1.443534
1914.315000,1.440090
1917.315000,1.424969
1920.315000,1.412656
1923.313000,1.404691
1926.313000,1.397386
1929.314000,1.389877
1932.314000,1.380827
1935.314000,1.370540
1938.314000,1.360077
1941.312000,1.358027
1944.312000,1.347499
1947.312000,1.338494
1950.313000,1.328646
1953.313000,1.322982
1956.311000,1.320181
1959.311000,1.314830
1962.311000,1.308358
1965.310000,1.318617
1968.310000,1.305264
1971.310000,1.294301
1974.311000,1.294148
1977.311000,1.291054
1980.309000,1.285632
1983.309000,1.290888
1986.309000,1.306522
1989.309000,1.286825
1992.309000,1.278915
1995.310000,1.278000
1998.308000,1.276335
2001.308000,1.286880
2004.308000,1.288678
2007.308000,1.273799
2010.308000,1.285880
2013.306000,1.298849
2016.307000,1.281016
2019.307000,1.286244
2022.307000,1.302487
2025.307000,1.290456
2028.305000,1.285381
2031.305000,1.312277
2034.305000,1.308089
2037.305000,1.300906
2040.306000,1.319797
2043.306000,1.324179
2046.304000,1.331766
2049.304000,1.332514
2052.304000,1.325627
2055.304000,1.334037
2058.304000,1.345918
2061.303000,1.359479
2064.303000,1.361732
2067.303000,1.369867
2070.303000,1.368399
2073.303000,1.367542
2076.301000,1.391753
2079.301000,1.399538
2082.302000,1.408689
2085.302000,1.419027
2088.302000,1.426251
2091.300000,1.436463
2094.301000,1.445913
2097.301000,1.434991
2100.299000,1.459756
2103.299000,1.473928
2106.300000,1.482852
2109.300000,1.489396
2112.300000,1.503259
2115.298000,1.514865
2118.298000,1.523523
2121.298000,1.532212
2124.298000,1.545810
2127.299000,1.557168
2130.299000,1.567403
2133.297000,1.578815
2136.297000,1.589687
2139.297000,1.595490
2142.297000,1.613612
2145.297000,1.628842
2148.296000,1.637453
2151.296000,1.650578
2154.296000,1.659722
2157.296000,1.670798
2160.296000,1.680986
2163.294000,1.695910
2166.294000,1.710745
2169.294000,1.709501
2172.295000,1.730907
2175.295000,1.743138
2178.295000,1.750978
2181.293000,1.744685
2184.293000,1.774033
2187.293000,1.789198
2190.293000,1.799043
2193.294000,1.809227
2196.292000,1.813766
2199.292000,1.829393
2202.292000,1.838160
2205.292000,1.848780
2208.292000,1.861154
2211.290000,1.872053
2214.291000,1.878536
2217.291000,1.894374
2220.291000,1.901455
2223.291000,1.911898
2226.291000,1.924595
2229.289000,1.935429
2232.289000,1.945080
2235.289000,1.944030
2238.290000,1.961863
2241.290000,1.968132
2244.288000,1.977331
2247.288000,1.985160
2250.288000,1.988777
2253.288000,2.004050
2256.288000,1.999730
2259.287000,2.008378
2262.287000,2.021639
2265.287000,2.027262
2268.287000,2.039813
2271.287000,2.042196
2274.285000,2.052384
2277.285000,2.056484
2280.286000,2.044270
2283.286000,2.068249
2286.286000,2.058156
2289.286000,2.073801
2292.284000,2.084339
2295.284000,2.092559
2298.284000,2.079770
2301.284000,2.090006
2304.285000,2.101071
2307.283000,2.103080
2310.283000,2.102761
2313.283000,2.096217
2316.283000,2.112486
2319.283000,2.105157
2322.283000,2.120159
2325.282000,2.108438
2328.282000,2.112680
2331.282000,2.114846
2334.282000,2.113200
2337.282000,2.115910
2340.280000,2.104260
2343.280000,2.109471
2346.281000,2.114530
2349.281000,2.114730
2352.281000,2.107669
2355.279000,2.103050
2358.279000,2.108849
2361.279000,2.112405
2364.279000,2.099518
2367.279000,2.099042
2370.280000,2.100116
2373.278000,2.094942
2376.278000,2.083282
2379.278000,2.089380
2382.278000,2.074749
2385.278000,2.080062
2388.276000,2.069273
2391.277000,2.063861
2394.277000,2.056487
2397.277000,2.056616
2400.277000,2.045255
2403.275000,2.040466
2406.275000,2.033323
2409.275000,2.027374
2412.276000,2.018702
2415.276000,2.015629
2418.274000,2.007671
2421.274000,1.998741
2424.274000,2.006906
2427.274000,1.983878
2430.274000,1.977032
2433.274000,1.971164
2436.273000,1.963930
2439.273000,1.957760
2442.273000,1.946239
2445.273000,1.939988
2448.273000,1.930911
2451.271000,1.924819
2454.271000,1.913679
2457.272000,1.901700
2460.272000,1.896012
2463.272000,1.888581
2466.272000,1.880643
2469.270000,1.869891
2472.270000,1.861769
2475.270000,1.851687
2478.271000,1.845479
2481.271000,1.832585
2484.269000,1.824539
2487.269000,1.818243
2490.269000,1.811298
2493.269000,1.802826
2496.269000,1.793236
2499.267000,1.784350
2502.268000,1.774488
2505.268000,1.767468
2508.268000,1.760669
2511.268000,1.749502
2514.266000,1.746378
2517.266000,1.738896
2520.266000,1.727147
2523.267000,1.722932
2526.267000,1.711537
2529.267000,1.702358
2532.265000,1.704521
2535.265000,1.714376
2538.265000,1.686282
2541.265000,1.674751
2544.266000,1.665814
2547.264000,1.658607
2550.264000,1.652050
2553.264000,1.646604
2556.264000,1.646356
2559.264000,1.635542
2562.262000,1.630178
2565.263000,1.623216
2568.263000,1.615472
2571.263000,1.614629
2574.263000,1.605321
2577.263000,1.604372
2580.261000,1.603251
2583.261000,1.593375
2586.261000,1.588307
2589.262000,1.584129
2592.262000,1.586794
2595.260000,1.580471
2598.260000,1.576439
2601.260000,1.571238
2604.260000,1.568862
2607.260000,1.573818
2610.259000,1.563637
2613.259000,1.559554
2616.260000,1.555084
2619.258000,1.557375
2622.258000,1.568522
2625.258000,1.575392
2628.258000,1.577211
2631.259000,1.569416
2634.257000,1.554686
2637.257000,1.559513
2640.257000,1.568736
2643.257000,1.551116
2646.257000,1.565833
2649.257000,1.571163
2652.255000,1.564340
2655.256000,1.572071
2658.256000,1.563654
2661.256000,1.571826
2664.256000,1.560934
2667.254000,1.556358
2670.254000,1.578577
2673.254000,1.581069
2676.255000,1.585431
2679.255000,1.589806
2682.253000,1.577092
2685.253000,1.576816
2688.253000,1.600776
2691.253000,1.585118
2694.253000,1.613439
2697.254000,1.609662
2700.252000,1.615390
2703.252000,1.601507
2706.252000,1.626466
2709.252000,1.620047
2712.252000,1.612555
2715.250000,1.643109
2718.250000,1.634947
2721.251000,1.649963
2724.251000,1.658369
2727.251000,1.652522
2730.249000,1.646563
2733.249000,1.661409
2736.249000,1.663125
2739.249000,1.672423
2742.250000,1.676941
2745.248000,1.679130
2748.248000,1.687346
2751.248000,1.707206
2754.248000,1.693734
2757.248000,1.702144
2760.248000,1.724921
2763.247000,1.726651
2766.247000,1.722884
2769.247000,1.738090
2772.247000,1.725471
2775.247000,1.736863
2778.245000,1.754333
2781.245000,1.744702
2784.246000,1.743801
2787.245000,1.773734
2790.245000,1.775396
2793.245000,1.771657
2796.245000,1.791547
2799.245000,1.796078
2802.243000,1.789476
2805.243000,1.806817
2808.244000,1.809251
2811.244000,1.791149
2814.244000,1.816808
2817.244000,1.829988
2820.242000,1.822162
2823.242000,1.835254
2826.242000,1.835658
2829.243000,1.843467
2832.243000,1.851554
2835.241000,1.861175
2838.241000,1.858574
2841.240000,1.869894
2844.240000,1.857982
2847.240000,1.887687
2850.240000,1.890186
2853.241000,1.893894
2856.241000,1.890627
2859.239000,1.902651
2862.239000,1.906731
2865.239000,1.903403
2868.239000,1.895832
2871.239000,1.903025
2874.238000,1.933124
2877.238000,1.926726
2880.238000,1.937805
2883.238000,1.944339
2886.238000,1.936660
2889.236000,1.952552
2892.236000,1.948265
2895.237000,1.937125
2898.237000,1.962968
2901.237000,1.965191
2904.237000,1.971637
2907.235000,1.972833
2910.235000,1.968400
2913.235000,1.964957
2916.235000,1.981757
2919.236000,1.985432
2922.234000,1.969468
2925.234000,1.984000
2928.234000,1.978589
2931.234000,1.978507
2934.234000,1.991493
2937.232000,1.972639
2940.233000,1.988059
2943.233000,2.007865
2946.233000,1.983239
2949.233000,1.997955
2952.233000,1.991969
2955.231000,1.973571
2958.231000,1.981923
2961.232000,1.999699
2964.232000,1.978867
2967.232000,1.987631
2970.230000,1.992074
2973.230000,1.986047
2976.230000,1.973809
2979.230000,1.985071
2982.230000,1.978487
2985.229000,1.971365
2988.229000,1.969315
2991.229000,1.968472
2994.229000,1.979027
2997.229000,1.975458
3000.229000,1.959205
3003.227000,1.958715
3006.228000,1.955425
3009.228000,1.957896
3012.228000,1.943843
3015.228000,1.949408
3018.226000,1.948983
3021.226000,1.936411
3024.226000,1.930500
3027.227000,1.930748
3030.227000,1.920862
3033.225000,1.914985
3036.225000,1.909049
3039.225000,1.907145
3042.225000,1.899826
3045.225000,1.895377
3048.225000,1.889750
3051.224000,1.886861
3054.224000,1.878213
3057.224000,1.873188
3060.224000,1.867814
3063.224000,1.865631
3066.222000,1.855742
3069.222000,1.849321
3072.223000,1.845741
3075.223000,1.841091
3078.223000,1.835019
3081.221000,1.826296
3084.221000,1.821170
3087.221000,1.818450
3090.221000,1.811879
3093.222000,1.807847
3096.220000,1.799777
3099.221000,1.792981
3102.221000,1.786526
3105.219000,1.779764
3108.219000,1.775025
3111.219000,1.770569
3114.219000,1.767030
3117.220000,1.763328
3120.218000,1.752232
3123.219000,1.745722
3126.219000,1.743359
3129.217000,1.740487
3132.217000,1.728602
3135.217000,1.726454
3138.218000,1.719437
3141.218000,1.715752
3144.218000,1.710245
3147.216000,1.699958
3150.216000,1.702124
3153.216000,1.725318
3156.216000,1.695801
3159.217000,1.684909
3162.215000,1.677957
3165.215000,1.676468
3168.215000,1.671315
3171.215000,1.664444
3174.215000,1.660651
3177.213000,1.655497
3180.213000,1.654256
3183.214000,1.652737
3186.214000,1.645203
3189.214000,1.642797
3192.214000,1.635318
3195.212000,1.632918
3198.212000,1.626666
3201.212000,1.625021
3204.212000,1.617715
3207.212000,1.615737
3210.212000,1.623872
3213.212000,1.615441
3216.210000,1.614737
3219.210000,1.606116
3222.210000,1.607694
3225.211000,1.621652
3228.211000,1.626428
3231.211000,1.603825
3234.209000,1.599433
3237.209000,1.592039
3240.209000,1.586770
3243.209000,1.599980
3246.209000,1.594942
3249.208000,1.584176
3252.208000,1.585811
3255.208000,1.586546
3258.208000,1.584125
3261.208000,1.580080
3264.206000,1.578064
3267.206000,1.583102
3270.207000,1.587168
3273.207000,1.584329
3276.207000,1.578788
3279.207000,1.573026
3282.205000,1.577812
3285.205000,1.572526
3288.205000,1.571938
3291.206000,1.584108
3294.206000,1.591023
3297.204000,1.584543
3300.204000,1.572135
3303.204000,1.590163
3306.204000,1.586658
3309.204000,1.568797
3312.202000,1.571887
3315.203000,1.592739
3318.203000,1.588398
3321.203000,1.572533
3324.203000,1.592026
3327.203000,1.600449
3330.201000,1.589272
3333.201000,1.589102
3336.202000,1.603281
3339.202000,1.588327
3342.202000,1.597251
3345.201000,1.606038
3348.201000,1.584683
3351.201000,1.609883
3354.199000,1.603468
3357.200000,1.589891
3360.200000,1.614989
3363.200000,1.592593
3366.200000,1.615421
3369.198000,1.601887
3372.198000,1.615023
3375.198000,1.615325
3378.198000,1.605664
3381.199000,1.627200
3384.197000,1.616774
3387.197000,1.612358
3390.197000,1.633448
3393.197000,1.614098
3396.197000,1.632272
3399.197000,1.637425
3402.196000,1.628866
3405.196000,1.631419
3408.196000,1.645628
3411.196000,1.625106
3414.196000,1.642984
3417.194000,1.650218
3420.194000,1.643623
3423.195000,1.646730
3426.195000,1.657312
3429.195000,1.655123
3432.193000,1.655378
3435.193000,1.657271
3438.193000,1.638823
3441.193000,1.657404
3444.193000,1.645989
3447.192000,1.651438
3450.193000,1.660538
3453.193000,1.647158
3456.191000,1.658920
3459.191000,1.667800
3462.191000,1.662979
3465.191000,1.650037
3468.192000,1.658900
3471.192000,1.675775
3474.190000,1.669166
3477.190000,1.649113
3480.190000,1.671355
3483.190000,1.665488
3486.190000,1.651346
3489.189000,1.672107
3492.189000,1.646774
3495.189000,1.654902
3498.189000,1.668197
3501.189000,1.648032
3504.187000,1.661834
3507.187000,1.666912
3510.187000,1.647134
3513.188000,1.663458
3516.188000,1.671209
3519.188000,1.661973
3522.186000,1.639740
3525.186000,1.640298
3528.186000,1.635549
3531.186000,1.635189
3534.187000,1.640791
3537.185000,1.642603
3540.185000,1.634713
3543.185000,1.632160
3546.185000,1.641624
3549.185000,1.642637
3552.183000,1.630076
3555.184000,1.624888
3558.184000,1.624239
3561.184000,1.621009
3564.184000,1.623365
3567.182000,1.620343
3570.182000,1.618552
3573.182000,1.621482
3576.182000,1.627543
3579.183000,1.614149
3582.183000,1.606769
3585.181000,1.612392
3588.181000,1.623328
3591.181000,1.626109
3594.181000,1.604811
3597.181000,1.604440
3600.180000,1.602061
3603.181000,1.603832
3606.181000,1.601225
3609.179000,1.618416
3612.179000,1.592270
3615.179000,1.589303
3618.179000,1.592083
3621.180000,1.584125
3624.178000,1.584220
3627.178000,1.586151
3630.178000,1.581814
3633.178000,1.576973
3636.178000,1.574508
3639.178000,1.574172
3642.176000,1.569270
3645.177000,1.566696
3648.177000,1.589326
3651.177000,1.594201
3654.177000,1.574518
3657.175000,1.563249
3660.175000,1.562199
3663.175000,1.556760
3666.176000,1.554145
3669.175000,1.555645
3672.175000,1.550688
3675.175000,1.549400
3678.175000,1.546153
3681.173000,1.548516
3684.173000,1.543043
3687.174000,1.560601
3690.174000,1.539759
3693.174000,1.533014
3696.172000,1.531087
3699.172000,1.533157
3702.172000,1.530947
3705.172000,1.522952
3708.172000,1.523421
3711.171000,1.523353
3714.171000,1.527623
3717.171000,1.547520
3720.171000,1.543624
3723.171000,1.521239
3726.171000,1.516473
3729.169000,1.513675
3732.170000,1.509840
3735.170000,1.512723
3738.170000,1.540170
3741.170000,1.513131
3744.168000,1.511608
3747.168000,1.513250
3750.168000,1.508504
3753.169000,1.519080
3756.169000,1.520824
3759.167000,1.516527
3762.167000,1.505686
3765.167000,1.502579
3768.167000,1.503548
3771.167000,1.516745
3774.165000,1.528197
3777.166000,1.512631
3780.166000,1.502344
3783.166000,1.501916
3786.166000,1.499135
3789.166000,1.496497
3792.164000,1.494114
3795.164000,1.513362
3798.165000,1.516666
3801.165000,1.492119
3804.165000,1.501505
3807.163000,1.508834
3810.163000,1.522711
3813.163000,1.502674
3816.163000,1.487723
3819.164000,1.504245
3822.164000,1.522935
3825.162000,1.499302
3828.162000,1.492962
3831.162000,1.499057
3834.162000,1.498384
3837.162000,1.493224
3840.160000,1.491058
3843.161000,1.492680
3846.161000,1.494437
3849.161000,1.502222
3852.161000,1.514355
3855.159000,1.514630
3858.159000,1.500230
3861.159000,1.496949
3864.160000,1.514610
3867.160000,1.511176
3870.160000,1.496711
3873.158000,1.514688
3876.158000,1.523914
3879.157000,1.519852
3882.157000,1.504180
3885.158000,1.523254
