118,1
121,2
123,3
145,4
150,5
119,6
149,7
141,8
115,9
148,10
130,11
148,12
133,13
131,14
160,15
124,16
140,17
137,18
139,19
142,20
146,21
146,22
139,23
164,24
159,25
162,26
145,27
166,28
138,29
161,30
139,31
144,32
141,33
172,34
160,35
160,36
172,37
158,38
178,39
203,40
180,41
185,42
196,43
206,44
177,45
208,46
207,47
194,48
204,49
209,50
208,51
209,52
233,53
220,54
216,55
237,56
241,57
269,58
250,59
279,60
256,61
266,62
274,63
285,64
271,65
278,66
300,67
305,68
304,69
310,70
314,71
325,72
341,73
327,74
323,75
339,76
360,77
398,78
376,79
375,80
397,81
365,82
398,83
410,84
413,85
412,86
407,87
391,88
411,89
406,90
391,91
442,92
434,93
414,94
442,95
366,96
433,97
445,98
392,99
426,100
380,101
416,102
419,103
407,104
371,105
348,106
320,107
332,108
314,109
307,110
289,111
294,112
273,113
268,114
243,115
240,116
208,117
237,118
201,119
165,120
176,121
137,122
169,123
159,124
135,125
143,126
156,127
158,128
164,129
130,130
113,131
108,132
123,133
114,134
100,135
98,136
108,137
113,138
112,139
107,140
110,141
95,142
95,143
71,144
89,145
105,146
87,147
89,148
100,149
90,150
96,151
87,152
84,153
99,154
90,155
84,156
86,157
94,158
76,159
85,160
77,161
75,162
77,163
91,164
97,165
100,166
73,167
91,168
85,169
73,170
93,171
77,172
81,173
85,174
82,175
71,176
81,177
95,178
85,179
92,180
84,181
59,182
82,183
99,184
99,185
91,186
72,187
79,188
72,189
62,190
82,191
87,192
89,193
89,194
73,195
82,196
75,197
90,198
59,199
70,200
77,201
67,202
84,203
79,204
88,205
94,206
65,207
76,208
79,209
73,210
77,211
69,212
71,213
85,214
73,215
69,216
61,217
90,218
80,219
80,220
72,221
94,222
83,223
71,224
80,225
75,226
64,227
75,228
76,229
77,230
72,231
84,232
81,233
77,234
66,235
89,236
67,237
60,238
98,239
75,240
83,241
83,242
84,243
76,244
82,245
66,246
74,247
78,248
78,249
76,250
103,251
